id_cafes_bebidas;cafeteria_id;bebida_id;precio;categoria
1084;217;182;19,6;medio
1085;217;148;15,1;medio
1086;218;32;7,1;barato
1087;218;19;5,6;barato
1088;218;114;8;barato
1089;218;191;7,1;barato
1090;218;210;5,5;barato
1091;219;72;11,6;medio
1092;219;122;19,3;medio
1093;219;184;17,2;medio
1094;219;206;15;medio
1095;219;58;16,9;medio
1096;220;148;9,8;barato
1097;220;131;6,1;barato
1098;220;199;6,6;barato
1099;220;100;5,9;barato
1100;220;217;5,6;barato
1101;221;36;17,1;medio
1102;221;206;16,5;medio
1103;221;173;19,2;medio
1104;221;111;14,2;medio
1105;221;116;18,9;medio
1106;222;110;29,8;caro
1107;222;1;24,8;caro
1108;222;44;26,5;caro
1109;222;205;28,4;caro
1110;222;194;20,1;caro
1111;223;1;5,1;barato
1112;223;56;6,6;barato
1113;223;47;6,8;barato
1114;223;171;8,5;barato
1115;223;183;5,3;barato
1116;224;157;14,9;medio
1117;224;25;14,3;medio
1118;224;201;12,3;medio
1119;224;197;19,6;medio
1120;224;57;13,4;medio
1121;225;81;7,1;barato
1122;225;168;9,9;barato
1123;225;74;9,3;barato
1124;225;27;8,8;barato
1125;225;121;7,1;barato
1126;226;75;21,6;caro
1127;226;111;28,1;caro
1128;226;214;27,7;caro
1129;226;204;20,4;caro
1130;226;21;23,2;caro
1131;227;90;12;medio
1132;227;130;11,1;medio
1133;227;141;14,4;medio
1134;227;143;11,3;medio
1135;227;131;17,8;medio
1136;228;4;28,3;caro
1137;228;199;29,7;caro
1138;228;99;20,5;caro
1139;228;133;29,5;caro
1140;228;114;29,1;caro
1141;229;53;24,1;caro
1142;229;181;23,1;caro
1143;229;178;28,4;caro
1144;229;221;20,1;caro
1145;229;227;29;caro
1146;230;130;18,4;medio
1147;230;211;15,5;medio
1148;230;41;12,8;medio
1149;230;179;18,3;medio
1150;230;95;15,9;medio
1151;231;152;15,8;medio
1152;231;198;16,6;medio
1153;231;13;12,3;medio
1154;231;173;13,3;medio
1155;231;55;19;medio
1156;232;163;11,5;medio
1157;232;122;15;medio
1158;232;80;12,6;medio
1159;232;82;17,3;medio
1160;232;211;15,2;medio
1161;233;113;29,2;caro
1162;233;97;20,3;caro
1163;233;189;29,4;caro
1164;233;178;22,4;caro
1165;233;11;26,1;caro
1166;234;45;17,4;medio
1167;234;103;19,8;medio
1168;234;193;14,6;medio
1169;234;231;13,2;medio
1170;234;91;15,8;medio
1171;235;83;29,9;caro
1172;235;144;21,7;caro
1173;235;212;29,3;caro
1174;235;163;23;caro
1175;235;90;28,6;caro
1176;236;8;8,2;barato
1177;236;108;6,7;barato
1178;236;197;9;barato
1179;236;120;5,7;barato
1180;236;58;5,9;barato
1181;237;118;19,6;medio
1182;237;36;12,8;medio
1183;237;149;11,5;medio
1184;237;189;13,6;medio
1185;237;113;16,5;medio
1186;238;225;8,4;barato
1187;238;70;7,8;barato
1188;238;188;9,4;barato
1189;238;6;5,4;barato
1190;238;21;7,1;barato
1191;239;115;17,5;medio
1192;239;197;17,7;medio
1193;239;190;19,1;medio
1194;239;172;15,5;medio
1195;239;44;14,5;medio
1196;240;74;27,6;caro
1197;240;73;21,3;caro
1198;240;186;29,5;caro
1199;240;235;26,8;caro
1200;240;9;25,9;caro
1201;241;157;16,1;medio
1202;241;236;18,4;medio
1203;241;81;14,2;medio
1204;241;131;13,7;medio
1205;241;224;18,8;medio
1206;242;146;18,3;medio
1207;242;155;16,7;medio
1208;242;73;13,8;medio
1209;242;135;14,9;medio
1210;242;25;19,6;medio
1211;243;101;8,3;barato
1212;243;13;5;barato
1213;243;162;6,2;barato
1214;243;148;7,9;barato
1215;243;67;8,6;barato
1216;244;178;20,5;caro
1217;244;223;29,7;caro
1218;244;238;26,5;caro
1219;244;164;22,6;caro
1220;244;121;27,2;caro
1221;245;18;28,4;caro
1222;245;233;23;caro
1223;245;193;21,8;caro
1224;245;226;22,8;caro
1225;245;161;25,5;caro
1226;246;202;28,9;caro
1227;246;175;29,8;caro
1228;246;194;21,6;caro
1229;246;237;23,9;caro
1230;246;139;26,2;caro
1231;247;92;26,1;caro
1232;247;210;23,6;caro
1233;247;1;27,4;caro
1234;247;215;23,1;caro
1235;247;15;28;caro
1236;248;109;9,2;barato
1237;248;62;5,9;barato
1238;248;88;8,6;barato
1239;248;25;7,1;barato
1240;248;13;5,4;barato
1241;249;164;11,7;medio
1242;249;238;20;medio
1243;249;48;11,9;medio
1244;249;231;19,5;medio
1245;249;64;14;medio
1246;250;27;15,6;medio
1247;250;55;12,9;medio
1248;250;202;13;medio
1249;250;182;16,4;medio
1250;250;149;13,2;medio
1251;251;187;8,3;barato
1252;251;130;9,6;barato
1253;251;162;7,9;barato
1254;251;96;8,6;barato
1255;251;232;9,7;barato
1256;252;85;16,1;medio
1257;252;132;18,8;medio
1258;252;206;11,2;medio
1259;252;95;17,4;medio
1260;252;191;11;medio
1261;253;58;21,1;caro
1262;253;141;25,2;caro
1263;253;187;23,4;caro
1264;253;207;28,5;caro
1265;253;109;27,8;caro
1266;254;149;7,3;barato
1267;254;236;6,2;barato
1268;254;225;5,4;barato
1269;254;147;7,9;barato
1270;254;185;5,4;barato
1271;255;129;25,2;caro
1272;255;121;24,7;caro
1273;255;90;28,7;caro
1274;255;165;23,8;caro
1275;255;33;25,3;caro
1276;256;65;26,8;caro
1277;256;10;28,9;caro
1278;256;62;20,3;caro
1279;256;123;21,4;caro
1280;256;232;25,1;caro
1281;257;123;8,5;barato
1282;257;178;9,8;barato
1283;257;172;9,3;barato
1284;257;141;8,2;barato
1285;257;223;7,3;barato
1286;258;119;17;medio
1287;258;217;13,6;medio
1288;258;224;18,9;medio
1289;258;46;18;medio
1290;258;137;13,7;medio
1291;259;88;9,1;barato
1292;259;102;8,1;barato
1293;259;199;5,1;barato
1294;259;5;8;barato
1295;259;23;7,4;barato
1296;260;218;7,1;barato
1297;260;112;6,4;barato
1298;260;224;8;barato
1299;260;121;8,4;barato
1300;260;148;9,3;barato
1301;261;53;24,5;caro
1302;261;37;25,2;caro
1303;261;80;25,8;caro
1304;261;183;22,1;caro
1305;261;9;26,6;caro
1306;262;120;15,4;medio
1307;262;76;11,2;medio
1308;262;61;14,8;medio
1309;262;58;13,1;medio
1310;262;104;14,3;medio
1311;263;52;26,2;caro
1312;263;212;27,8;caro
1313;263;181;25,7;caro
1314;263;86;28,8;caro
1315;263;127;24,8;caro
1316;264;230;7,3;barato
1317;264;191;6,2;barato
1318;264;201;7,3;barato
1319;264;112;8;barato
1320;264;190;8,4;barato
1321;265;52;8,1;barato
1322;265;85;7,8;barato
1323;265;139;7,5;barato
1324;265;55;9,9;barato
1325;265;223;6,5;barato
1326;266;56;5,6;barato
1327;266;130;8,9;barato
1328;266;61;7,8;barato
1329;266;110;7,5;barato
1330;266;191;8,6;barato
1331;267;106;23,6;caro
1332;267;166;26,8;caro
1333;267;202;22,1;caro
1334;267;184;24,3;caro
1335;267;150;20,4;caro
1336;268;87;17;medio
1337;268;21;16,2;medio
1338;268;122;13,9;medio
1339;268;55;14,6;medio
1340;268;93;15,3;medio
1341;269;208;13,8;medio
1342;269;211;15,5;medio
1343;269;144;15,3;medio
1344;269;237;19,4;medio
1345;269;57;16,5;medio
1346;270;187;25,2;caro
1347;270;69;23,6;caro
1348;270;110;29;caro
1349;270;163;23,3;caro
1350;270;81;27,3;caro
1351;271;145;26,8;caro
1352;271;159;29,6;caro
1353;271;31;25,3;caro
1354;271;30;25,6;caro
1355;271;45;29,6;caro
1356;272;209;23,9;caro
1357;272;139;21,5;caro
1358;272;186;27,6;caro
1359;272;175;26,4;caro
1360;272;11;21,9;caro
1361;273;142;21,1;caro
1362;273;226;20,5;caro
1363;273;107;29,4;caro
1364;273;27;25,3;caro
1365;273;69;24,5;caro
1366;274;209;14,3;medio
1367;274;236;18,6;medio
1368;274;147;16,8;medio
1369;274;107;16,2;medio
1370;274;225;16,1;medio
1371;275;102;13;medio
1372;275;96;17,4;medio
1373;275;110;13,3;medio
1374;275;160;17,6;medio
1375;275;113;16,5;medio
1376;276;17;22,1;caro
1377;276;219;21,9;caro
1378;276;76;22;caro
1379;276;189;24,4;caro
1380;276;199;26,1;caro
1381;277;54;29,6;caro
1382;277;42;20,1;caro
1383;277;115;21,2;caro
1384;277;222;26,7;caro
1385;277;14;29,9;caro
1386;278;76;16,3;medio
1387;278;32;13,2;medio
1388;278;134;18,7;medio
1389;278;39;16,9;medio
1390;278;64;15,2;medio
1391;279;196;14,3;medio
1392;279;19;12,2;medio
1393;279;65;15,8;medio
1394;279;71;11,3;medio
1395;279;74;16,5;medio
1396;280;94;21,9;caro
1397;280;114;30;caro
1398;280;214;24,7;caro
1399;280;204;22,4;caro
1400;280;220;22,4;caro
1401;281;6;6,3;barato
1402;281;128;6,3;barato
1403;281;141;6,7;barato
1404;281;66;8,1;barato
1405;281;93;6,2;barato
1406;282;18;27,6;caro
1407;282;210;25,8;caro
1408;282;166;27,1;caro
1409;282;83;22;caro
1410;282;44;22,6;caro
1411;283;220;22,2;caro
1412;283;33;28,3;caro
1413;283;165;28,6;caro
1414;283;46;23,5;caro
1415;283;16;27,2;caro
1416;284;120;8,5;barato
1417;284;198;5,7;barato
1418;284;191;9,8;barato
1419;284;173;9,1;barato
1420;284;48;9,3;barato
1421;285;116;20,9;caro
1422;285;80;26,9;caro
1423;285;186;29,8;caro
1424;285;117;20,2;caro
1425;285;154;23,1;caro
1426;286;94;5,8;barato
1427;286;211;9,5;barato
1428;286;78;5;barato
1429;286;72;7,6;barato
1430;286;178;7,7;barato
1431;287;161;7,8;barato
1432;287;57;6,7;barato
1433;287;142;8,3;barato
1434;287;19;9,6;barato
1435;287;14;7,3;barato
1436;288;80;19,5;medio
1437;288;134;11,4;medio
1438;288;127;12,3;medio
1439;288;169;16,5;medio
1440;288;9;19,9;medio
1441;289;161;19;medio
1442;289;128;17,3;medio
1443;289;201;17;medio
1444;289;207;15,4;medio
1445;289;76;12,3;medio
1446;290;170;15,8;medio
1447;290;201;15,8;medio
1448;290;71;13,4;medio
1449;290;6;15,3;medio
1450;290;3;14,2;medio
1451;291;86;9,6;barato
1452;291;159;6,1;barato
1453;291;111;8,1;barato
1454;291;78;5,1;barato
1455;291;194;7,5;barato
1456;292;120;19,5;medio
1457;292;192;17,2;medio
1458;292;211;18,5;medio
1459;292;69;14,6;medio
1460;292;224;19,5;medio
1461;293;227;5;barato
1462;293;67;8,1;barato
1463;293;2;8,2;barato
1464;293;108;5,7;barato
1465;293;204;7,4;barato
1466;294;1;13,8;medio
1467;294;217;18,1;medio
1468;294;113;16,8;medio
1469;294;137;14,5;medio
1470;294;125;12,2;medio
1471;295;191;29;caro
1472;295;30;23,8;caro
1473;295;215;21;caro
1474;295;16;21,2;caro
1475;295;179;28,3;caro
1476;296;45;16,6;medio
1477;296;73;12,9;medio
1478;296;153;15,6;medio
1479;296;114;19,9;medio
1480;296;26;18,9;medio
1481;297;18;16,2;medio
1482;297;94;17,2;medio
1483;297;68;15,5;medio
1484;297;38;15,1;medio
1485;297;116;12,3;medio
1486;298;105;12,2;medio
1487;298;145;15,1;medio
1488;298;80;18,5;medio
1489;298;179;16,7;medio
1490;298;46;15,3;medio
1491;299;9;20,4;caro
1492;299;119;25,5;caro
1493;299;203;28,3;caro
1494;299;120;23;caro
1495;299;235;21,1;caro
1496;300;60;25,3;caro
1497;300;38;27,2;caro
1498;300;214;22,9;caro
1499;300;32;26,3;caro
1500;300;17;22,4;caro
1501;301;223;8,6;barato
1502;301;144;6,1;barato
1503;301;202;6,5;barato
1504;301;9;7,3;barato
1505;301;151;5,7;barato
1506;302;17;6,4;barato
1507;302;232;6,3;barato
1508;302;100;7,8;barato
1509;302;3;8,8;barato
1510;302;62;5,5;barato
1511;303;230;25,5;caro
1512;303;37;25,7;caro
1513;303;112;21;caro
1514;303;205;24,9;caro
1515;303;96;21,9;caro
1516;304;104;6,1;barato
1517;304;76;8,7;barato
1518;304;80;7,2;barato
1519;304;74;7,6;barato
1520;304;146;5,4;barato
1521;305;97;12,2;medio
1522;305;125;13,2;medio
1523;305;24;11,3;medio
1524;305;188;18;medio
1525;305;170;19,7;medio
1526;306;21;13,4;medio
1527;306;204;14,4;medio
1528;306;111;12,3;medio
1529;306;170;19,2;medio
1530;306;63;19,4;medio
1531;307;217;23,8;caro
1532;307;106;29,4;caro
1533;307;112;23,2;caro
1534;307;167;26;caro
1535;307;86;22;caro
1536;308;12;18,8;medio
1537;308;88;12,6;medio
1538;308;64;16;medio
1539;308;155;11,1;medio
1540;308;21;18,2;medio
1541;309;24;6,2;barato
1542;309;87;5,3;barato
1543;309;156;9,2;barato
1544;309;93;8,6;barato
1545;309;134;6,8;barato
1546;310;48;24,9;caro
1547;310;235;27,1;caro
1548;310;106;22,9;caro
1549;310;119;24,6;caro
1550;310;209;28,4;caro
1551;311;57;5,2;barato
1552;311;49;7,1;barato
1553;311;189;7,6;barato
1554;311;149;8,6;barato
1555;311;18;5;barato
1556;312;163;11,1;medio
1557;312;125;14,1;medio
1558;312;103;13,1;medio
1559;312;173;16,3;medio
1560;312;129;14,7;medio
1561;313;191;26,8;caro
1562;313;189;26;caro
1563;313;122;29,1;caro
1564;313;94;26;caro
1565;313;121;20,5;caro
1566;314;50;18,1;medio
1567;314;230;18,9;medio
1568;314;152;13,4;medio
1569;314;136;16,1;medio
1570;314;165;16,7;medio
1571;315;52;13,3;medio
1572;315;143;13,7;medio
1573;315;171;13;medio
1574;315;90;13,8;medio
1575;315;194;15,1;medio
1576;316;33;9;barato
1577;316;78;9,7;barato
1578;316;160;8,8;barato
1579;316;233;8,1;barato
1580;316;208;5,9;barato
1581;317;232;29,5;caro
1582;317;44;26,5;caro
1583;317;69;29,2;caro
1584;317;129;28;caro
1585;317;179;21,7;caro
1586;318;150;19,6;medio
1587;318;133;17,1;medio
1588;318;126;14,7;medio
1589;318;28;17,6;medio
1590;318;211;14,4;medio
1591;319;216;7,2;barato
1592;319;167;6,3;barato
1593;319;213;8,4;barato
1594;319;186;6;barato
1595;319;83;8,5;barato
1596;320;167;26,5;caro
1597;320;63;27,9;caro
1598;320;191;23,1;caro
1599;320;54;25,8;caro
1600;320;214;26;caro
1601;321;20;8,4;barato
1602;321;64;7,1;barato
1603;321;211;9,6;barato
1604;321;27;8;barato
1605;321;197;9,8;barato
1606;322;129;17,4;medio
1607;322;84;19,9;medio
1608;322;148;19,8;medio
1609;322;228;18,1;medio
1610;322;196;17,6;medio
1611;323;111;21,6;caro
1612;323;55;27,3;caro
1613;323;102;21,1;caro
1614;323;11;27,5;caro
1615;323;39;24,1;caro
1616;324;166;5,7;barato
1617;324;99;8,7;barato
1618;324;150;6,9;barato
1619;324;30;8,2;barato
1620;324;92;8,5;barato
1621;325;23;18,4;medio
1622;325;27;15,4;medio
1623;325;32;11,5;medio
1624;325;216;12,6;medio
1625;325;157;14,8;medio
1626;326;21;11,1;medio
1627;326;79;18,4;medio
1628;326;113;14,5;medio
1629;326;163;19,3;medio
1630;326;149;11,1;medio
1631;327;27;9,9;barato
1632;327;140;7,7;barato
1633;327;59;9,9;barato
1634;327;102;5,4;barato
1635;327;89;5,2;barato
1636;328;18;6,2;barato
1637;328;175;9,4;barato
1638;328;89;8,3;barato
1639;328;223;5,4;barato
1640;328;35;5,7;barato
1641;329;87;16,3;medio
1642;329;192;17,6;medio
1643;329;21;12,2;medio
1644;329;31;12,5;medio
1645;329;138;11,1;medio
1646;330;32;16,3;medio
1647;330;229;16,6;medio
1648;330;38;12,7;medio
1649;330;49;13,9;medio
1650;330;144;14,2;medio
1651;331;153;9,3;barato
1652;331;37;5,6;barato
1653;331;68;6,8;barato
1654;331;106;6,9;barato
1655;331;152;8,7;barato
1656;332;236;17;medio
1657;332;227;15;medio
1658;332;232;17,6;medio
1659;332;161;19,3;medio
1660;332;2;18,6;medio
1661;333;148;16,7;medio
1662;333;156;14,3;medio
1663;333;166;14,3;medio
1664;333;104;18,1;medio
1665;333;192;16,3;medio
1666;334;39;24,8;caro
1667;334;189;21,6;caro
1668;334;172;21,6;caro
1669;334;63;25;caro
1670;334;177;26,9;caro
1671;335;96;20,4;caro
1672;335;140;25,1;caro
1673;335;148;20,6;caro
1674;335;147;25;caro
1675;335;179;26,1;caro
1676;336;29;24,3;caro
1677;336;144;29,1;caro
1678;336;113;27,7;caro
1679;336;194;24,2;caro
1680;336;221;26,1;caro
1681;337;21;20,9;caro
1682;337;68;27,3;caro
1683;337;145;29,8;caro
1684;337;67;25,9;caro
1685;337;98;25,7;caro
1686;338;73;11,2;medio
1687;338;102;13,5;medio
1688;338;146;14,3;medio
1689;338;199;18,6;medio
1690;338;2;16,3;medio
1691;339;60;5,2;barato
1692;339;220;5,3;barato
1693;339;177;6;barato
1694;339;229;7,2;barato
1695;339;35;8,4;barato
1696;340;151;8,4;barato
1697;340;182;9,3;barato
1698;340;160;6,6;barato
1699;340;122;7,8;barato
1700;340;113;9,1;barato
1701;341;93;15,1;medio
1702;341;7;13,2;medio
1703;341;179;19,2;medio
1704;341;162;12,6;medio
1705;341;150;19,7;medio
1706;342;106;24,6;caro
1707;342;91;20,4;caro
1708;342;216;27,5;caro
1709;342;25;27,6;caro
1710;342;42;29,3;caro
1711;343;146;17,7;medio
1712;343;181;18,8;medio
1713;343;187;14,5;medio
1714;343;49;17,3;medio
1715;343;233;18;medio
1716;344;187;6,2;barato
1717;344;202;5,4;barato
1718;344;220;7,1;barato
1719;344;228;9;barato
1720;344;209;9;barato
1721;345;156;28,1;caro
1722;345;28;20,6;caro
1723;345;19;21,1;caro
1724;345;27;23,3;caro
1725;345;42;24,1;caro
1726;346;194;15,5;medio
1727;346;205;11,9;medio
1728;346;171;13,1;medio
1729;346;118;19,5;medio
1730;346;143;19,9;medio
1731;347;86;6,5;barato
1732;347;71;9,3;barato
1733;347;197;7,3;barato
1734;347;137;7,3;barato
1735;347;105;8,7;barato
1736;348;191;11,7;medio
1737;348;152;11,8;medio
1738;348;74;19,2;medio
1739;348;8;11,5;medio
1740;348;167;16,9;medio
1741;349;157;6,3;barato
1742;349;62;8;barato
1743;349;131;8,8;barato
1744;349;235;7,2;barato
1745;349;98;5,2;barato
1746;350;91;17,1;medio
1747;350;50;17,8;medio
1748;350;196;14,4;medio
1749;350;41;11,9;medio
1750;350;44;12,6;medio
1751;351;128;13,1;medio
1752;351;45;18,2;medio
1753;351;222;13,8;medio
1754;351;119;11,5;medio
1755;351;92;11,9;medio
1756;352;217;7;barato
1757;352;39;7,7;barato
1758;352;84;7,2;barato
1759;352;142;5,3;barato
1760;352;139;5,5;barato
1761;353;218;17,1;medio
1762;353;207;17,5;medio
1763;353;53;14,7;medio
1764;353;112;19,3;medio
1765;353;66;19,8;medio
1766;354;129;25,1;caro
1767;354;227;23,7;caro
1768;354;1;29;caro
1769;354;143;28,8;caro
1770;354;33;29,2;caro
1771;355;140;18,8;medio
1772;355;43;13,3;medio
1773;355;201;15;medio
1774;355;198;18,5;medio
1775;355;58;11,9;medio
1776;356;130;5;barato
1777;356;195;9,9;barato
1778;356;55;8,5;barato
1779;356;91;8,3;barato
1780;356;181;7,9;barato
1781;357;148;6,9;barato
1782;357;38;6,5;barato
1783;357;149;9,2;barato
1784;357;210;7,8;barato
1785;357;30;6,5;barato
1786;358;128;23,1;caro
1787;358;24;26;caro
1788;358;234;28,2;caro
1789;358;135;26,5;caro
1790;358;111;27,9;caro
1791;359;70;24;caro
1792;359;159;29,3;caro
1793;359;13;23;caro
1794;359;44;24;caro
1795;359;213;21,4;caro
1796;360;116;25,6;caro
1797;360;129;26,1;caro
1798;360;160;22,3;caro
1799;360;46;27,1;caro
1800;360;121;21,5;caro
1801;361;170;11,9;medio
1802;361;38;14,7;medio
1803;361;53;19;medio
1804;361;238;15,9;medio
1805;361;225;19,6;medio
1806;362;135;16,6;medio
1807;362;84;16,1;medio
1808;362;174;11,3;medio
1809;362;100;12,9;medio
1810;362;61;18,4;medio
1811;363;183;20,9;caro
1812;363;154;28,4;caro
1813;363;123;25,7;caro
1814;363;148;26,8;caro
1815;363;17;22,2;caro
1816;364;169;14,3;medio
1817;364;185;11,3;medio
1818;364;118;13,4;medio
1819;364;31;12,9;medio
1820;364;236;11,7;medio
1821;365;94;16,8;medio
1822;365;42;15,4;medio
1823;365;208;11;medio
1824;365;126;19,1;medio
1825;365;29;11,2;medio
1826;366;217;12,2;medio
1827;366;31;16,7;medio
1828;366;164;12,1;medio
1829;366;141;19,7;medio
1830;366;85;13,9;medio
1831;367;46;28,1;caro
1832;367;158;26,6;caro
1833;367;147;20,8;caro
1834;367;202;21;caro
1835;367;68;28,7;caro
1836;368;147;6,1;barato
1837;368;179;9,2;barato
1838;368;209;5,5;barato
1839;368;140;8,4;barato
1840;368;165;9,9;barato
1841;369;99;8;barato
1842;369;219;5,5;barato
1843;369;77;5,2;barato
1844;369;163;8,4;barato
1845;369;87;5,1;barato
1846;370;190;11,7;medio
1847;370;50;15,8;medio
1848;370;213;19,2;medio
1849;370;112;16,8;medio
1850;370;143;12,6;medio
1851;371;9;18,6;medio
1852;371;12;19,4;medio
1853;371;99;17,5;medio
1854;371;69;18,3;medio
1855;371;34;19,3;medio
1856;372;33;15,1;medio
1857;372;53;15,8;medio
1858;372;178;14,1;medio
1859;372;192;15,2;medio
1860;372;225;17;medio
1861;373;154;16,3;medio
1862;373;179;16,5;medio
1863;373;108;14,9;medio
1864;373;29;11,7;medio
1865;373;60;16,8;medio
1866;374;150;26,6;caro
1867;374;188;26,5;caro
1868;374;162;28;caro
1869;374;91;20,8;caro
1870;374;5;24,3;caro
1871;375;149;12,1;medio
1872;375;228;12,1;medio
1873;375;224;16;medio
1874;375;238;11,5;medio
1875;375;37;15,4;medio
1876;376;227;23,7;caro
1877;376;14;26,6;caro
1878;376;200;21,8;caro
1879;376;19;29,3;caro
1880;376;186;22,5;caro
1881;377;183;16,8;medio
1882;377;69;13,3;medio
1883;377;234;17,4;medio
1884;377;51;16,6;medio
1885;377;146;12,6;medio
1886;378;163;20,4;caro
1887;378;108;26,8;caro
1888;378;223;21;caro
1889;378;204;22,4;caro
1890;378;154;27,5;caro
1891;379;94;25,7;caro
1892;379;154;26,3;caro
1893;379;168;28,1;caro
1894;379;138;24,6;caro
1895;379;147;28,1;caro
1896;380;101;25,4;caro
1897;380;13;28,8;caro
1898;380;38;26,1;caro
1899;380;135;27,3;caro
1900;380;86;25,9;caro
1901;381;169;9,5;barato
1902;381;152;6,6;barato
1903;381;138;8,1;barato
1904;381;185;6,2;barato
1905;381;209;7;barato
1906;382;74;8,5;barato
1907;382;217;8,3;barato
1908;382;47;7,7;barato
1909;382;134;6,5;barato
1910;382;158;5,3;barato
1911;383;156;16,3;medio
1912;383;79;16,9;medio
1913;383;231;17;medio
1914;383;222;14,1;medio
1915;383;146;13,9;medio
1916;384;229;5,1;barato
1917;384;22;6,4;barato
1918;384;154;5,8;barato
1919;384;48;6,3;barato
1920;384;18;7;barato
1921;385;236;15,7;medio
1922;385;100;11,8;medio
1923;385;130;11,6;medio
1924;385;52;14,1;medio
1925;385;122;13,2;medio
1926;386;67;14,9;medio
1927;386;28;11,3;medio
1928;386;233;12,8;medio
1929;386;78;11;medio
1930;386;172;11,2;medio
1931;387;123;24,8;caro
1932;387;96;20,7;caro
1933;387;112;23,4;caro
1934;387;222;28,1;caro
1935;387;87;20,8;caro
1936;388;109;9,4;barato
1937;388;203;5,7;barato
1938;388;153;7;barato
1939;388;36;9,5;barato
1940;388;160;8,3;barato
1941;389;84;22,2;caro
1942;389;39;23,5;caro
1943;389;234;23;caro
1944;389;170;21,8;caro
1945;389;67;23,8;caro
1946;390;90;6,8;barato
1947;390;157;8,8;barato
1948;390;109;6;barato
1949;390;75;5,1;barato
1950;390;1;7;barato
1951;391;26;14,1;medio
1952;391;101;17,7;medio
1953;391;161;15,2;medio
1954;391;181;11,3;medio
1955;391;19;15,6;medio
1956;392;228;6;barato
1957;392;14;5,3;barato
1958;392;100;7,6;barato
1959;392;212;6,7;barato
1960;392;204;9,4;barato
1961;393;106;22;caro
1962;393;70;27,9;caro
1963;393;22;24,6;caro
1964;393;184;26,4;caro
1965;393;148;22,9;caro
1966;394;104;26;caro
1967;394;74;22,2;caro
1968;394;75;25,2;caro
1969;394;45;21,4;caro
1970;394;197;21,8;caro
1971;395;26;17,7;medio
1972;395;6;16;medio
1973;395;213;14,1;medio
1974;395;128;13,2;medio
1975;395;114;18,7;medio
1976;396;107;6,2;barato
1977;396;55;6,3;barato
1978;396;138;6,9;barato
1979;396;149;6,7;barato
1980;396;61;9,5;barato
1981;397;206;25,4;caro
1982;397;156;21,7;caro
1983;397;196;22;caro
1984;397;237;21,9;caro
1985;397;170;28,7;caro
1986;398;214;16,8;medio
1987;398;115;13,8;medio
1988;398;2;13,6;medio
1989;398;131;14;medio
1990;398;119;12,8;medio
1991;399;50;28,8;caro
1992;399;108;20,8;caro
1993;399;231;27,6;caro
1994;399;144;23;caro
1995;399;218;21,9;caro
1996;400;107;24,7;caro
1997;400;53;29,1;caro
1998;400;112;25,8;caro
1999;400;161;24,7;caro
2000;400;48;21,6;caro
2001;401;206;18;medio
2002;401;95;11,5;medio
2003;401;16;12,7;medio
2004;401;141;17,4;medio
2005;401;132;13,8;medio
2006;402;226;9,2;barato
2007;402;173;5,1;barato
2008;402;106;9,3;barato
2009;402;11;6,7;barato
2010;402;104;5,7;barato
2011;403;125;12,5;medio
2012;403;102;15,3;medio
2013;403;126;12;medio
2014;403;150;15,1;medio
2015;403;93;16,7;medio
2016;404;167;26,6;caro
2017;404;190;20,5;caro
2018;404;182;22,4;caro
2019;404;55;21,5;caro
2020;404;185;26,8;caro
2021;405;225;29,4;caro
2022;405;227;24,8;caro
2023;405;205;22,3;caro
2024;405;118;25,4;caro
2025;405;162;22,9;caro
