cafeteria_id;pet_friendly;tipo_musica;iluminacion;enchufes;wifi;terraza;estilo_decorativo
2251;sí;calmada;cálida;sí;no;no;rústico
2252;no;calmada;cálida;sí;no;no;minimalista
2253;no;calmada;brillante;no;sí;sí;industrial
2254;sí;alegre;brillante;no;no;sí;rústico
2255;no;calmada;brillante;sí;sí;no;minimalista
2256;sí;sin música;brillante;no;no;no;moderno
2257;no;calmada;cálida;sí;no;sí;minimalista
2258;no;sin música;tenue;sí;no;no;rústico
2259;sí;calmada;tenue;no;no;no;vintage
2260;no;alegre;tenue;no;sí;sí;moderno
2261;no;calmada;brillante;sí;no;no;vintage
2262;sí;alegre;cálida;sí;sí;sí;artístico
2263;no;calmada;brillante;no;no;sí;minimalista
2264;no;calmada;brillante;no;sí;sí;artístico
2265;no;calmada;tenue;sí;sí;no;artístico
2266;sí;calmada;brillante;no;no;no;rústico
2267;sí;sin música;tenue;no;no;sí;rústico
2268;sí;sin música;tenue;sí;sí;no;rústico
2269;no;alegre;tenue;no;sí;sí;minimalista
2270;sí;alegre;cálida;no;no;no;vintage
2271;sí;calmada;brillante;no;no;sí;artístico
2272;sí;alegre;tenue;sí;sí;sí;rústico
2273;sí;sin música;cálida;no;no;no;industrial
2274;sí;calmada;brillante;sí;no;no;industrial
2275;sí;alegre;cálida;sí;no;no;minimalista
2276;sí;alegre;tenue;sí;sí;no;rústico
2277;sí;calmada;tenue;sí;sí;sí;moderno
2278;no;calmada;cálida;sí;sí;no;moderno
2279;sí;calmada;brillante;sí;sí;no;industrial
2280;no;calmada;brillante;no;no;no;minimalista
2281;no;sin música;brillante;no;no;sí;minimalista
2282;sí;calmada;brillante;sí;sí;no;artístico
2283;sí;alegre;brillante;no;sí;sí;moderno
2284;sí;sin música;brillante;sí;no;no;industrial
2285;no;sin música;cálida;no;sí;sí;minimalista
2286;sí;sin música;brillante;no;no;sí;artístico
2287;sí;sin música;brillante;sí;no;no;artístico
2288;sí;alegre;cálida;no;no;no;moderno
2289;sí;calmada;cálida;no;sí;sí;industrial
2290;no;alegre;brillante;no;sí;no;artístico
2291;no;sin música;brillante;sí;sí;sí;industrial
2292;sí;alegre;tenue;sí;no;no;minimalista
2293;no;calmada;cálida;no;no;sí;moderno
2294;no;alegre;brillante;sí;sí;no;industrial
2295;sí;alegre;cálida;no;sí;sí;vintage
2296;no;alegre;tenue;no;no;no;moderno
2297;sí;calmada;cálida;no;no;sí;moderno
2298;no;alegre;cálida;sí;no;no;rústico
2299;no;calmada;brillante;sí;no;no;rústico
2300;sí;alegre;tenue;no;no;sí;rústico
2301;sí;alegre;brillante;no;sí;sí;moderno
2302;sí;alegre;cálida;sí;sí;no;moderno
2303;no;alegre;tenue;no;sí;no;industrial
2304;sí;calmada;tenue;sí;no;no;artístico
2305;no;sin música;tenue;no;no;sí;artístico
2306;sí;alegre;tenue;no;sí;no;industrial
2307;sí;calmada;cálida;sí;no;no;rústico
2308;no;sin música;cálida;no;no;sí;industrial
2309;sí;sin música;tenue;no;no;no;rústico
2310;sí;alegre;cálida;no;sí;no;moderno
2311;no;sin música;tenue;sí;no;sí;minimalista
2312;sí;calmada;cálida;no;sí;sí;artístico
2313;no;alegre;brillante;no;no;no;industrial
2314;no;sin música;brillante;no;sí;sí;moderno
2315;no;sin música;brillante;sí;no;sí;vintage
2316;no;alegre;cálida;no;no;no;vintage
2317;no;sin música;tenue;sí;no;no;rústico
2318;sí;calmada;brillante;sí;no;no;rústico
2319;sí;alegre;brillante;sí;sí;no;vintage
2320;sí;calmada;cálida;no;sí;no;minimalista
2321;no;calmada;brillante;no;no;sí;industrial
2322;no;sin música;tenue;no;sí;no;vintage
2323;sí;sin música;tenue;no;no;no;moderno
2324;no;sin música;cálida;no;sí;sí;minimalista
2325;sí;calmada;cálida;sí;sí;no;industrial
2326;no;alegre;cálida;no;no;sí;moderno
2327;sí;sin música;tenue;sí;sí;sí;industrial
2328;sí;calmada;tenue;sí;no;no;vintage
2329;no;calmada;cálida;no;sí;no;rústico
2330;no;alegre;cálida;no;no;no;rústico
2331;no;sin música;tenue;sí;no;sí;artístico
2332;no;sin música;cálida;no;no;no;artístico
2333;sí;calmada;tenue;no;no;sí;artístico
2334;no;calmada;cálida;no;sí;sí;minimalista
2335;no;sin música;cálida;no;sí;sí;vintage
2336;sí;sin música;brillante;no;no;no;minimalista
2337;no;alegre;cálida;no;no;sí;artístico
2338;sí;sin música;tenue;no;no;no;industrial
2339;sí;alegre;tenue;no;sí;sí;industrial
2340;sí;alegre;tenue;no;no;sí;vintage
2341;sí;calmada;cálida;sí;no;sí;artístico
2342;no;calmada;cálida;sí;sí;sí;artístico
2343;sí;sin música;cálida;sí;no;no;minimalista
2344;no;sin música;brillante;sí;no;no;industrial
2345;no;calmada;cálida;sí;sí;sí;rústico
2346;sí;calmada;cálida;no;sí;no;moderno
2347;sí;sin música;brillante;no;no;no;industrial
2348;sí;sin música;tenue;no;sí;sí;industrial
2349;sí;alegre;brillante;no;no;no;vintage
2350;no;calmada;cálida;sí;sí;sí;minimalista
2351;sí;sin música;tenue;no;no;sí;moderno
2352;no;sin música;brillante;sí;sí;no;minimalista
2353;no;calmada;tenue;sí;sí;sí;vintage
2354;sí;calmada;brillante;sí;no;no;moderno
2355;sí;alegre;brillante;sí;no;no;vintage
2356;no;sin música;brillante;sí;no;no;industrial
2357;sí;alegre;cálida;sí;no;no;rústico
2358;sí;alegre;tenue;no;no;sí;vintage
2359;sí;alegre;brillante;no;no;sí;artístico
2360;no;alegre;brillante;no;no;no;artístico
2361;sí;calmada;tenue;no;no;no;vintage
2362;no;alegre;tenue;sí;no;sí;artístico
2363;no;alegre;cálida;no;no;no;artístico
2364;no;calmada;tenue;sí;no;sí;artístico
2365;sí;alegre;cálida;sí;sí;no;rústico
2366;sí;alegre;brillante;no;no;sí;moderno
2367;sí;sin música;brillante;no;no;no;industrial
2368;sí;calmada;tenue;sí;sí;sí;vintage
2369;sí;calmada;tenue;sí;sí;no;artístico
2370;sí;sin música;cálida;no;sí;no;rústico
2371;no;calmada;tenue;sí;sí;no;artístico
2372;no;alegre;brillante;sí;sí;sí;minimalista
2373;sí;calmada;cálida;no;no;no;vintage
2374;no;alegre;tenue;sí;no;sí;industrial
2375;sí;alegre;cálida;no;no;sí;moderno
2376;no;calmada;tenue;sí;no;sí;artístico
2377;sí;calmada;cálida;sí;no;no;vintage
2378;sí;sin música;tenue;no;sí;no;industrial
2379;no;alegre;brillante;no;sí;no;vintage
2380;no;sin música;tenue;no;no;sí;artístico
2381;sí;calmada;brillante;no;sí;sí;minimalista
2382;sí;calmada;brillante;sí;no;sí;industrial
2383;sí;alegre;cálida;sí;sí;sí;rústico
2384;sí;sin música;brillante;no;sí;sí;minimalista
2385;sí;sin música;tenue;no;no;no;moderno
2386;no;sin música;cálida;no;sí;sí;minimalista
2387;sí;alegre;tenue;no;sí;no;minimalista
2388;no;alegre;brillante;no;sí;no;moderno
2389;sí;sin música;tenue;sí;no;no;industrial
2390;no;calmada;cálida;no;no;sí;artístico
2391;no;calmada;cálida;sí;no;no;artístico
2392;sí;sin música;cálida;no;no;no;industrial
2393;no;alegre;brillante;sí;no;no;vintage
2394;sí;sin música;tenue;sí;sí;no;vintage
2395;no;sin música;cálida;no;sí;sí;moderno
2396;sí;sin música;cálida;sí;no;sí;rústico
2397;no;alegre;tenue;no;sí;sí;industrial
2398;sí;calmada;tenue;no;sí;no;artístico
2399;sí;calmada;cálida;sí;no;no;moderno
2400;no;alegre;brillante;no;no;sí;vintage
2401;sí;sin música;brillante;sí;no;no;minimalista
2402;sí;alegre;cálida;sí;no;sí;artístico
2403;no;calmada;tenue;sí;sí;no;artístico
2404;no;sin música;cálida;no;sí;sí;vintage
2405;sí;alegre;tenue;no;sí;sí;industrial
2406;sí;sin música;brillante;no;no;no;rústico
2407;no;alegre;cálida;sí;no;no;moderno
2408;no;calmada;cálida;sí;no;no;industrial
2409;sí;alegre;tenue;sí;no;no;artístico
2410;sí;alegre;cálida;sí;no;no;moderno
2411;sí;calmada;cálida;no;sí;no;minimalista
2412;no;sin música;cálida;sí;sí;no;vintage
2413;sí;calmada;tenue;no;sí;sí;moderno
2414;no;sin música;brillante;sí;no;sí;vintage
2415;sí;alegre;tenue;no;no;sí;industrial
2416;sí;sin música;tenue;sí;no;sí;industrial
2417;no;alegre;brillante;no;sí;no;moderno
2418;no;alegre;brillante;sí;sí;sí;vintage
2419;sí;sin música;brillante;sí;sí;sí;artístico
2420;no;calmada;cálida;no;no;sí;rústico
2421;sí;sin música;brillante;sí;sí;no;vintage
2422;no;sin música;brillante;no;sí;sí;moderno
2423;no;calmada;tenue;no;no;sí;moderno
2424;no;sin música;cálida;no;sí;sí;rústico
2425;no;sin música;cálida;no;sí;no;minimalista
2426;no;alegre;tenue;sí;no;sí;industrial
2427;no;calmada;brillante;no;no;sí;artístico
2428;sí;alegre;cálida;no;sí;sí;vintage
2429;sí;alegre;tenue;sí;sí;no;rústico
2430;sí;alegre;tenue;no;sí;no;moderno
2431;no;sin música;tenue;no;no;sí;minimalista
2432;sí;calmada;tenue;sí;sí;sí;minimalista
2433;no;alegre;brillante;no;no;sí;minimalista
2434;sí;alegre;cálida;no;sí;sí;artístico
2435;no;alegre;brillante;sí;no;sí;artístico
2436;no;sin música;tenue;no;sí;sí;vintage
2437;sí;alegre;tenue;no;no;sí;artístico
2438;sí;calmada;tenue;sí;no;no;moderno
2439;no;alegre;cálida;no;no;no;vintage
2440;sí;calmada;cálida;sí;sí;sí;industrial
2441;no;sin música;cálida;sí;no;no;rústico
2442;no;alegre;tenue;no;sí;no;industrial
2443;no;calmada;cálida;sí;no;sí;moderno
2444;sí;alegre;brillante;no;no;no;moderno
2445;no;alegre;tenue;no;sí;sí;rústico
2446;sí;calmada;tenue;sí;sí;no;minimalista
2447;no;sin música;tenue;no;no;no;vintage
2448;no;calmada;brillante;sí;sí;sí;vintage
2449;sí;calmada;brillante;sí;sí;no;moderno
2450;no;calmada;tenue;no;sí;sí;rústico
2451;sí;alegre;cálida;no;sí;sí;minimalista
2452;no;calmada;cálida;sí;no;no;rústico
2453;no;sin música;tenue;no;no;no;moderno
2454;no;calmada;tenue;sí;no;sí;vintage
2455;no;calmada;brillante;sí;sí;sí;rústico
2456;sí;sin música;cálida;sí;sí;sí;artístico
2457;sí;calmada;cálida;sí;sí;sí;artístico
2458;sí;calmada;brillante;sí;no;sí;vintage
2459;no;alegre;brillante;no;sí;no;minimalista
2460;sí;sin música;cálida;no;sí;no;rústico
2461;no;alegre;cálida;no;no;sí;industrial
2462;no;sin música;cálida;sí;sí;sí;minimalista
2463;no;alegre;cálida;no;sí;no;industrial
2464;sí;calmada;brillante;no;no;no;industrial
2465;no;calmada;tenue;no;no;sí;industrial
2466;sí;sin música;brillante;no;no;sí;artístico
2467;no;calmada;brillante;sí;no;no;minimalista
2468;sí;calmada;brillante;sí;no;no;vintage
2469;sí;sin música;tenue;no;sí;no;rústico
2470;no;alegre;brillante;no;no;no;artístico
2471;sí;alegre;brillante;sí;no;sí;vintage
2472;no;sin música;tenue;sí;sí;no;industrial
2473;no;sin música;cálida;no;sí;no;industrial
2474;sí;alegre;brillante;no;sí;no;minimalista
2475;sí;alegre;brillante;no;sí;sí;minimalista
2476;no;calmada;brillante;no;no;no;artístico
2477;sí;calmada;cálida;no;sí;no;industrial
2478;sí;alegre;tenue;sí;no;sí;rústico
2479;no;sin música;tenue;sí;sí;no;minimalista
2480;sí;sin música;tenue;no;sí;sí;artístico
2481;no;alegre;tenue;sí;sí;sí;rústico
2482;no;alegre;cálida;no;sí;sí;industrial
2483;sí;calmada;tenue;no;no;sí;minimalista
2484;no;sin música;brillante;no;no;sí;industrial
2485;sí;calmada;cálida;sí;no;no;minimalista
2486;no;alegre;brillante;sí;sí;no;industrial
2487;sí;alegre;brillante;no;no;no;minimalista
2488;sí;sin música;tenue;sí;sí;sí;industrial
2489;sí;alegre;cálida;sí;no;sí;vintage
2490;no;alegre;brillante;sí;sí;sí;rústico
2491;no;alegre;cálida;sí;no;sí;rústico
2492;sí;calmada;tenue;sí;sí;sí;artístico
2493;no;alegre;brillante;no;sí;no;rústico
2494;sí;calmada;tenue;sí;no;no;vintage
2495;sí;sin música;cálida;sí;sí;no;artístico
2496;no;sin música;brillante;no;sí;no;industrial
2497;no;sin música;brillante;sí;no;sí;industrial
2498;sí;sin música;tenue;no;no;no;artístico
2499;no;alegre;brillante;no;sí;sí;artístico
2500;no;calmada;brillante;sí;no;no;industrial
2501;no;calmada;tenue;no;sí;no;rústico
2502;no;sin música;tenue;no;sí;no;moderno
2503;sí;sin música;brillante;sí;no;sí;vintage
2504;no;alegre;cálida;no;no;no;minimalista
2505;sí;calmada;cálida;no;no;sí;vintage
2506;sí;alegre;brillante;sí;sí;no;minimalista
2507;no;calmada;brillante;sí;no;sí;rústico
2508;sí;calmada;tenue;no;no;sí;vintage
2509;no;alegre;brillante;sí;sí;no;vintage
2510;no;alegre;tenue;no;no;sí;rústico
2511;no;alegre;brillante;no;sí;sí;minimalista
2512;sí;alegre;cálida;sí;no;sí;moderno
2513;sí;calmada;cálida;sí;sí;no;artístico
2514;sí;alegre;brillante;sí;no;sí;minimalista
2515;no;alegre;cálida;sí;no;sí;minimalista
2516;no;calmada;tenue;no;sí;sí;industrial
2517;sí;alegre;brillante;sí;no;no;artístico
2518;no;alegre;tenue;no;no;sí;rústico
2519;sí;alegre;cálida;no;no;sí;minimalista
2520;no;alegre;tenue;no;no;sí;minimalista
2521;no;alegre;tenue;no;no;sí;industrial
2522;no;alegre;brillante;sí;sí;no;vintage
2523;sí;alegre;cálida;no;no;no;rústico
2524;sí;sin música;cálida;no;sí;sí;moderno
2525;no;sin música;tenue;sí;no;sí;rústico
2526;no;calmada;cálida;sí;sí;sí;industrial
2527;no;alegre;tenue;no;no;no;moderno
2528;no;sin música;tenue;sí;sí;no;minimalista
2529;sí;alegre;brillante;sí;sí;no;rústico
2530;sí;alegre;cálida;no;sí;no;minimalista
2531;no;alegre;tenue;no;sí;no;artístico
2532;no;sin música;brillante;no;sí;no;vintage
2533;sí;alegre;brillante;sí;sí;no;industrial
2534;sí;calmada;cálida;sí;sí;no;moderno
2535;sí;alegre;tenue;no;sí;sí;vintage
2536;sí;calmada;cálida;no;sí;no;industrial
2537;no;alegre;brillante;no;no;sí;rústico
2538;no;alegre;cálida;sí;sí;sí;artístico
2539;no;alegre;cálida;sí;no;no;artístico
2540;no;sin música;cálida;no;no;no;industrial
2541;sí;calmada;tenue;sí;no;sí;industrial
2542;sí;calmada;brillante;sí;no;sí;rústico
2543;no;sin música;tenue;sí;no;no;rústico
2544;no;calmada;cálida;no;no;no;rústico
2545;sí;sin música;tenue;no;sí;no;vintage
2546;no;alegre;tenue;no;sí;no;rústico
2547;no;alegre;brillante;sí;no;no;moderno
2548;sí;alegre;brillante;no;no;no;moderno
2549;sí;calmada;cálida;sí;sí;sí;rústico
2550;sí;calmada;tenue;no;sí;no;vintage
2551;sí;alegre;brillante;sí;no;sí;vintage
2552;sí;calmada;brillante;no;sí;no;moderno
2553;sí;calmada;tenue;sí;no;sí;industrial
2554;no;calmada;brillante;sí;no;sí;artístico
2555;no;sin música;brillante;sí;sí;no;minimalista
2556;sí;calmada;brillante;sí;no;sí;minimalista
2557;no;calmada;brillante;sí;no;sí;artístico
2558;sí;sin música;tenue;no;no;no;industrial
2559;no;calmada;cálida;no;no;sí;minimalista
2560;sí;calmada;cálida;no;sí;no;minimalista
2561;no;sin música;cálida;sí;sí;no;rústico
2562;no;sin música;tenue;sí;sí;sí;moderno
2563;sí;alegre;brillante;sí;sí;no;industrial
2564;no;sin música;cálida;no;no;sí;moderno
2565;no;alegre;brillante;sí;no;no;rústico
2566;sí;alegre;tenue;no;sí;sí;moderno
2567;no;alegre;tenue;sí;sí;no;rústico
2568;no;sin música;brillante;no;no;no;vintage
2569;no;calmada;brillante;no;no;sí;vintage
2570;no;sin música;tenue;sí;no;sí;rústico
2571;sí;sin música;brillante;sí;no;sí;moderno
2572;sí;sin música;tenue;no;sí;no;rústico
2573;sí;sin música;tenue;no;no;no;moderno
2574;sí;alegre;tenue;sí;sí;no;industrial
2575;sí;alegre;brillante;no;no;sí;moderno
2576;sí;alegre;brillante;sí;sí;no;minimalista
2577;sí;sin música;tenue;sí;sí;no;rústico
2578;sí;calmada;tenue;sí;no;sí;moderno
2579;no;sin música;tenue;sí;sí;no;minimalista
2580;sí;calmada;brillante;no;sí;no;rústico
2581;sí;sin música;tenue;no;no;sí;minimalista
2582;sí;calmada;cálida;no;no;no;moderno
2583;sí;alegre;cálida;no;no;sí;industrial
2584;no;sin música;tenue;no;no;sí;rústico
2585;sí;alegre;tenue;sí;sí;no;rústico
2586;no;alegre;tenue;no;sí;no;moderno
2587;sí;calmada;brillante;sí;no;no;minimalista
2588;no;sin música;tenue;sí;no;no;rústico
2589;sí;calmada;tenue;no;no;sí;industrial
2590;no;calmada;tenue;no;no;no;rústico
2591;sí;calmada;brillante;sí;no;no;vintage
2592;sí;alegre;cálida;sí;sí;sí;artístico
2593;sí;calmada;tenue;sí;sí;no;vintage
2594;sí;alegre;brillante;sí;no;no;minimalista
2595;sí;sin música;tenue;sí;sí;sí;minimalista
2596;no;alegre;brillante;no;sí;sí;minimalista
2597;sí;sin música;cálida;no;sí;no;artístico
2598;no;alegre;cálida;sí;no;sí;minimalista
2599;no;alegre;tenue;no;no;sí;industrial
2600;sí;alegre;brillante;sí;sí;no;rústico
2601;no;alegre;tenue;sí;no;sí;rústico
2602;sí;calmada;cálida;sí;sí;sí;industrial
2603;sí;alegre;brillante;sí;sí;no;minimalista
2604;sí;calmada;cálida;no;sí;no;artístico
2605;sí;sin música;cálida;sí;no;sí;vintage
2606;sí;sin música;brillante;sí;sí;sí;rústico
2607;no;alegre;brillante;no;no;no;minimalista
2608;sí;alegre;tenue;no;no;sí;rústico
2609;no;calmada;tenue;no;no;sí;rústico
2610;sí;calmada;cálida;sí;no;no;rústico
2611;no;sin música;cálida;sí;no;no;moderno
2612;sí;calmada;tenue;sí;sí;sí;rústico
2613;no;sin música;brillante;sí;no;no;rústico
2614;sí;alegre;tenue;no;sí;sí;vintage
2615;no;calmada;tenue;no;sí;sí;vintage
2616;no;sin música;tenue;no;sí;sí;rústico
2617;sí;sin música;cálida;sí;sí;no;minimalista
2618;sí;calmada;brillante;sí;sí;no;moderno
2619;no;calmada;tenue;no;sí;no;artístico
2620;no;alegre;tenue;no;no;sí;minimalista
2621;no;alegre;cálida;sí;no;no;artístico
2622;sí;sin música;brillante;sí;no;sí;minimalista
2623;no;calmada;cálida;sí;no;no;industrial
2624;sí;sin música;brillante;sí;no;sí;moderno
2625;sí;alegre;tenue;sí;sí;sí;vintage
2626;sí;alegre;tenue;sí;no;sí;rústico
2627;no;alegre;tenue;no;sí;no;moderno
2628;no;sin música;cálida;no;sí;sí;industrial
2629;no;sin música;tenue;sí;sí;sí;industrial
2630;no;sin música;cálida;no;sí;no;vintage
2631;no;sin música;cálida;sí;no;sí;moderno
2632;no;alegre;brillante;sí;no;sí;artístico
2633;sí;calmada;cálida;no;no;no;moderno
2634;sí;alegre;brillante;sí;no;sí;moderno
2635;no;calmada;cálida;no;no;sí;industrial
2636;no;alegre;tenue;sí;sí;no;minimalista
2637;no;sin música;brillante;no;no;sí;moderno
2638;no;alegre;brillante;no;sí;no;vintage
2639;no;alegre;cálida;sí;sí;no;vintage
2640;no;alegre;tenue;no;no;no;rústico
2641;no;alegre;cálida;no;no;sí;rústico
2642;sí;alegre;tenue;sí;no;sí;minimalista
2643;sí;calmada;tenue;no;no;no;industrial
2644;no;alegre;cálida;sí;no;no;vintage
2645;sí;sin música;cálida;no;sí;no;rústico
2646;no;calmada;brillante;no;sí;no;minimalista
2647;sí;alegre;brillante;sí;no;no;minimalista
2648;no;alegre;cálida;no;no;no;vintage
2649;no;calmada;cálida;sí;sí;sí;rústico
2650;no;calmada;cálida;sí;no;no;artístico
2651;sí;sin música;brillante;no;no;no;artístico
2652;sí;sin música;brillante;no;no;no;rústico
2653;no;sin música;tenue;sí;no;no;vintage
2654;sí;alegre;cálida;sí;sí;no;artístico
2655;sí;calmada;tenue;no;sí;sí;artístico
2656;sí;alegre;tenue;sí;sí;sí;artístico
2657;sí;calmada;tenue;sí;sí;sí;vintage
2658;sí;calmada;cálida;no;sí;no;minimalista
2659;sí;calmada;cálida;sí;no;sí;vintage
2660;sí;calmada;cálida;no;no;no;vintage
2661;no;calmada;brillante;no;no;no;rústico
2662;no;calmada;cálida;no;sí;no;vintage
2663;no;sin música;brillante;no;sí;no;moderno
2664;sí;alegre;brillante;sí;no;no;artístico
2665;no;alegre;tenue;sí;no;sí;artístico
2666;no;sin música;tenue;no;no;sí;artístico
2667;no;sin música;tenue;no;sí;no;minimalista
2668;sí;sin música;brillante;no;no;sí;rústico
2669;no;calmada;cálida;no;no;no;rústico
2670;sí;alegre;cálida;no;sí;no;minimalista
2671;sí;sin música;brillante;sí;no;no;artístico
2672;sí;sin música;cálida;no;sí;sí;artístico
2673;sí;calmada;cálida;sí;no;no;rústico
2674;sí;sin música;brillante;sí;sí;sí;minimalista
2675;no;calmada;brillante;sí;sí;sí;industrial
2676;sí;alegre;brillante;sí;no;no;industrial
2677;sí;calmada;tenue;no;no;no;moderno
2678;sí;alegre;cálida;sí;sí;sí;minimalista
2679;sí;calmada;brillante;no;sí;sí;artístico
2680;sí;sin música;cálida;no;no;no;rústico
2681;sí;alegre;cálida;no;sí;sí;rústico
2682;sí;sin música;tenue;no;sí;no;minimalista
2683;sí;alegre;tenue;sí;sí;no;rústico
2684;sí;sin música;cálida;no;sí;no;minimalista
2685;no;alegre;tenue;no;sí;sí;vintage
2686;sí;sin música;tenue;sí;no;no;rústico
2687;no;sin música;cálida;sí;no;no;artístico
2688;no;sin música;cálida;sí;sí;no;industrial
2689;no;alegre;tenue;no;sí;sí;moderno
2690;no;calmada;brillante;no;no;sí;minimalista
2691;no;sin música;tenue;no;sí;sí;industrial
2692;sí;alegre;brillante;sí;no;no;industrial
2693;sí;sin música;brillante;no;sí;sí;minimalista
2694;sí;alegre;cálida;sí;sí;sí;artístico
2695;no;sin música;tenue;sí;sí;no;moderno
2696;no;sin música;tenue;sí;sí;sí;minimalista
2697;sí;alegre;tenue;sí;no;sí;artístico
2698;no;calmada;cálida;no;sí;sí;artístico
2699;sí;alegre;tenue;no;sí;sí;industrial
2700;sí;alegre;cálida;no;no;no;minimalista
2701;no;alegre;tenue;no;no;no;vintage
2702;sí;alegre;brillante;sí;no;sí;vintage
2703;no;calmada;brillante;no;sí;sí;vintage
2704;no;alegre;cálida;no;sí;no;industrial
2705;no;sin música;tenue;no;sí;sí;minimalista
2706;no;alegre;tenue;no;sí;sí;artístico
2707;sí;sin música;tenue;sí;no;sí;artístico
2708;no;calmada;cálida;sí;sí;sí;rústico
2709;no;alegre;cálida;no;sí;sí;industrial
2710;no;calmada;tenue;sí;no;sí;rústico
2711;sí;sin música;brillante;no;sí;sí;vintage
2712;no;sin música;cálida;no;sí;sí;industrial
2713;sí;calmada;tenue;sí;no;sí;moderno
2714;sí;sin música;tenue;no;sí;sí;industrial
2715;sí;alegre;tenue;no;sí;sí;moderno
2716;no;calmada;brillante;no;sí;sí;rústico
2717;no;calmada;cálida;sí;no;no;artístico
2718;no;sin música;tenue;no;sí;sí;moderno
2719;no;calmada;cálida;sí;sí;no;rústico
2720;no;alegre;brillante;sí;no;no;vintage
2721;sí;sin música;cálida;no;no;sí;rústico
2722;no;alegre;brillante;sí;sí;no;moderno
2723;no;sin música;cálida;sí;no;no;industrial
2724;sí;sin música;tenue;sí;no;no;moderno
2725;sí;sin música;cálida;sí;no;sí;artístico
2726;sí;sin música;tenue;sí;no;no;rústico
2727;sí;sin música;tenue;no;no;sí;moderno
2728;no;alegre;cálida;no;no;sí;minimalista
2729;no;calmada;brillante;sí;no;sí;minimalista
2730;sí;sin música;cálida;no;no;sí;industrial
2731;no;sin música;tenue;no;sí;sí;industrial
2732;sí;sin música;cálida;no;no;no;vintage
2733;no;sin música;brillante;no;sí;no;moderno
2734;no;sin música;cálida;no;sí;no;moderno
2735;no;sin música;cálida;no;sí;sí;moderno
2736;sí;calmada;cálida;no;sí;no;artístico
2737;no;calmada;cálida;no;no;sí;moderno
2738;no;sin música;cálida;no;no;sí;artístico
2739;no;sin música;brillante;no;no;no;artístico
2740;no;alegre;brillante;no;no;sí;vintage
2741;sí;alegre;tenue;sí;sí;sí;minimalista
2742;no;sin música;cálida;no;no;sí;moderno
2743;sí;alegre;brillante;no;sí;sí;artístico
2744;sí;alegre;tenue;no;no;no;artístico
2745;no;calmada;tenue;sí;sí;no;artístico
2746;sí;sin música;cálida;no;no;sí;artístico
2747;sí;calmada;cálida;no;no;sí;industrial
2748;sí;calmada;cálida;no;no;sí;minimalista
2749;sí;alegre;cálida;no;no;sí;minimalista
2750;no;sin música;cálida;sí;sí;no;moderno
2751;sí;sin música;brillante;sí;sí;no;artístico
2752;no;sin música;brillante;sí;sí;sí;minimalista
2753;sí;sin música;cálida;sí;no;no;rústico
2754;no;alegre;tenue;sí;no;no;minimalista
2755;sí;sin música;brillante;no;no;sí;moderno
2756;sí;sin música;brillante;no;no;no;vintage
2757;sí;sin música;tenue;sí;sí;sí;industrial
2758;sí;alegre;brillante;no;no;no;artístico
2759;no;calmada;brillante;no;no;no;rústico
2760;sí;calmada;brillante;no;sí;sí;vintage
2761;no;calmada;tenue;sí;no;no;minimalista
2762;no;calmada;brillante;sí;sí;no;minimalista
2763;sí;calmada;brillante;sí;no;no;artístico
2764;sí;sin música;tenue;sí;sí;no;vintage
2765;sí;calmada;cálida;no;sí;no;minimalista
2766;no;sin música;cálida;sí;sí;no;moderno
2767;sí;alegre;brillante;no;no;sí;artístico
2768;no;calmada;tenue;sí;sí;no;industrial
2769;no;calmada;brillante;sí;sí;sí;minimalista
2770;no;calmada;brillante;no;sí;sí;vintage
2771;no;calmada;cálida;no;sí;sí;vintage
2772;no;alegre;brillante;no;no;sí;minimalista
2773;sí;calmada;tenue;no;no;sí;vintage
2774;no;calmada;brillante;no;sí;no;artístico
2775;no;alegre;tenue;no;no;sí;vintage
2776;sí;calmada;brillante;no;no;no;industrial
2777;no;calmada;brillante;no;sí;no;artístico
2778;no;calmada;tenue;no;no;no;industrial
2779;sí;calmada;tenue;no;sí;no;vintage
2780;no;calmada;tenue;no;no;sí;industrial
2781;no;alegre;brillante;no;sí;sí;artístico
2782;sí;calmada;tenue;sí;no;sí;vintage
2783;sí;alegre;tenue;no;no;sí;moderno
2784;no;alegre;tenue;no;sí;sí;vintage
2785;no;calmada;cálida;sí;sí;sí;minimalista
2786;sí;calmada;cálida;sí;no;no;artístico
2787;sí;sin música;tenue;no;sí;no;industrial
2788;no;alegre;cálida;sí;no;no;minimalista
2789;no;calmada;tenue;sí;sí;sí;vintage
2790;no;calmada;cálida;sí;no;sí;minimalista
2791;no;alegre;tenue;sí;sí;no;rústico
2792;sí;alegre;tenue;no;sí;no;minimalista
2793;sí;alegre;brillante;sí;sí;sí;vintage
2794;sí;calmada;tenue;no;sí;no;moderno
2795;no;calmada;brillante;no;sí;no;vintage
2796;no;alegre;tenue;sí;no;no;industrial
2797;sí;sin música;brillante;sí;sí;sí;minimalista
2798;sí;alegre;tenue;no;no;sí;vintage
2799;sí;alegre;brillante;sí;no;sí;minimalista
2800;sí;alegre;tenue;no;sí;no;rústico
2801;no;alegre;cálida;no;no;sí;rústico
2802;no;calmada;cálida;sí;sí;no;vintage
2803;sí;calmada;cálida;no;sí;sí;moderno
2804;no;sin música;brillante;sí;sí;sí;artístico
2805;sí;calmada;cálida;sí;sí;sí;minimalista
