id_cafeterias_productos;cafeteria_id;producto_id;categoria
1495;299;126;barato
1496;300;195;caro
1497;300;342;caro
1498;300;130;caro
1499;300;61;caro
1500;300;209;caro
1501;301;297;barato
1502;301;319;barato
1503;301;274;barato
1504;301;299;barato
1505;301;235;barato
1506;302;327;caro
1507;302;356;caro
1508;302;209;caro
1509;302;118;caro
1510;302;12;caro
1511;303;124;medio
1512;303;81;medio
1513;303;251;medio
1514;303;138;medio
1515;303;78;medio
1516;304;17;caro
1517;304;264;caro
1518;304;14;caro
1519;304;209;caro
1520;304;326;caro
1521;305;21;medio
1522;305;131;medio
1523;305;135;medio
1524;305;92;medio
1525;305;205;medio
1526;306;121;caro
1527;306;338;caro
1528;306;264;caro
1529;306;271;caro
1530;306;326;caro
1531;307;278;medio
1532;307;345;medio
1533;307;53;medio
1534;307;55;medio
1535;307;97;medio
1536;308;149;caro
1537;308;370;caro
1538;308;327;caro
1539;308;326;caro
1540;308;265;caro
1541;309;65;medio
1542;309;122;medio
1543;309;3;medio
1544;309;396;medio
1545;309;19;medio
1546;310;365;barato
1547;310;178;barato
1548;310;221;barato
1549;310;23;barato
1550;310;328;barato
1551;311;282;medio
1552;311;60;medio
1553;311;308;medio
1554;311;333;medio
1555;311;251;medio
1556;312;119;caro
1557;312;390;caro
1558;312;8;caro
1559;312;385;caro
1560;312;39;caro
1561;313;82;caro
1562;313;384;caro
1563;313;64;caro
1564;313;39;caro
1565;313;8;caro
1566;314;38;barato
1567;314;218;barato
1568;314;9;barato
1569;314;241;barato
1570;314;153;barato
1571;315;165;caro
1572;315;231;caro
1573;315;342;caro
1574;315;362;caro
1575;315;338;caro
1576;316;188;barato
1577;316;256;barato
1578;316;9;barato
1579;316;243;barato
1580;316;171;barato
1581;317;314;caro
1582;317;231;caro
1583;317;332;caro
1584;317;265;caro
1585;317;118;caro
1586;318;379;medio
1587;318;316;medio
1588;318;94;medio
1589;318;280;medio
1590;318;189;medio
1591;319;376;barato
1592;319;224;barato
1593;319;388;barato
1594;319;44;barato
1595;319;257;barato
1596;320;385;caro
1597;320;380;caro
1598;320;248;caro
1599;320;383;caro
1600;320;271;caro
1601;321;345;medio
1602;321;131;medio
1603;321;55;medio
1604;321;60;medio
1605;321;124;medio
1606;322;375;medio
1607;322;239;medio
1608;322;71;medio
1609;322;35;medio
1610;322;247;medio
1611;323;348;barato
1612;323;62;barato
1613;323;254;barato
1614;323;286;barato
1615;323;75;barato
1616;324;126;barato
1617;324;43;barato
1618;324;259;barato
1619;324;20;barato
1620;324;294;barato
1621;325;383;caro
1622;325;327;caro
1623;325;356;caro
1624;325;73;caro
1625;325;332;caro
1626;326;19;medio
1627;326;382;medio
1628;326;189;medio
1629;326;333;medio
1630;326;180;medio
1631;327;83;barato
1632;327;171;barato
1633;327;99;barato
1634;327;270;barato
1635;327;114;barato
1636;328;82;caro
1637;328;119;caro
1638;328;380;caro
1639;328;163;caro
1640;328;311;caro
1641;329;158;barato
1642;329;267;barato
1643;329;167;barato
1644;329;224;barato
1645;329;110;barato
1646;330;165;caro
1647;330;121;caro
1648;330;8;caro
1649;330;386;caro
1650;330;82;caro
1651;331;37;caro
1652;331;2;caro
1653;331;346;caro
1654;331;8;caro
1655;331;303;caro
1656;332;30;caro
1657;332;265;caro
1658;332;72;caro
1659;332;377;caro
1660;332;82;caro
1661;333;54;caro
1662;333;237;caro
1663;333;76;caro
1664;333;121;caro
1665;333;195;caro
1666;334;383;caro
1667;334;195;caro
1668;334;30;caro
1669;334;342;caro
1670;334;76;caro
1671;335;85;barato
1672;335;144;barato
1673;335;176;barato
1674;335;41;barato
1675;335;284;barato
1676;336;68;barato
1677;336;51;barato
1678;336;146;barato
1679;336;85;barato
1680;336;359;barato
1681;337;5;caro
1682;337;265;caro
1683;337;163;caro
1684;337;346;caro
1685;337;289;caro
1686;338;194;medio
1687;338;316;medio
1688;338;89;medio
1689;338;137;medio
1690;338;307;medio
1691;339;247;medio
1692;339;3;medio
1693;339;89;medio
1694;339;33;medio
1695;339;324;medio
1696;340;362;caro
1697;340;377;caro
1698;340;17;caro
1699;340;5;caro
1700;340;289;caro
1701;341;130;caro
1702;341;225;caro
1703;341;303;caro
1704;341;301;caro
1705;341;383;caro
1706;342;30;caro
1707;342;8;caro
1708;342;386;caro
1709;342;54;caro
1710;342;163;caro
1711;343;177;medio
1712;343;57;medio
1713;343;3;medio
1714;343;398;medio
1715;343;292;medio
1716;344;137;medio
1717;344;177;medio
1718;344;238;medio
1719;344;42;medio
1720;344;97;medio
1721;345;331;medio
1722;345;360;medio
1723;345;24;medio
1724;345;292;medio
1725;345;196;medio
1726;346;379;medio
1727;346;307;medio
1728;346;92;medio
1729;346;228;medio
1730;346;339;medio
1731;347;386;caro
1732;347;377;caro
1733;347;332;caro
1734;347;8;caro
1735;347;314;caro
1736;348;361;medio
1737;348;325;medio
1738;348;307;medio
1739;348;177;medio
1740;348;316;medio
1741;349;280;medio
1742;349;131;medio
1743;349;381;medio
1744;349;53;medio
1745;349;238;medio
1746;350;264;caro
1747;350;378;caro
1748;350;54;caro
1749;350;260;caro
1750;350;17;caro
1751;351;363;caro
1752;351;14;caro
1753;351;209;caro
1754;351;248;caro
1755;351;342;caro
1756;352;385;caro
1757;352;378;caro
1758;352;326;caro
1759;352;214;caro
1760;352;163;caro
1761;353;137;medio
1762;353;238;medio
1763;353;228;medio
1764;353;52;medio
1765;353;190;medio
1766;354;246;medio
1767;354;132;medio
1768;354;42;medio
1769;354;281;medio
1770;354;261;medio
1771;355;244;barato
1772;355;147;barato
1773;355;290;barato
1774;355;319;barato
1775;355;25;barato
1776;356;267;barato
1777;356;313;barato
1778;356;388;barato
1779;356;188;barato
1780;356;302;barato
1781;357;160;barato
1782;357;376;barato
1783;357;294;barato
1784;357;36;barato
1785;357;41;barato
1786;358;211;caro
1787;358;73;caro
1788;358;314;caro
1789;358;380;caro
1790;358;104;caro
1791;359;234;medio
1792;359;94;medio
1793;359;57;medio
1794;359;334;medio
1795;359;282;medio
1796;360;96;barato
1797;360;183;barato
1798;360;44;barato
1799;360;59;barato
1800;360;328;barato
1801;361;73;caro
1802;361;332;caro
1803;361;64;caro
1804;361;195;caro
1805;361;82;caro
1806;362;370;caro
1807;362;225;caro
1808;362;301;caro
1809;362;231;caro
1810;362;383;caro
1811;363;9;barato
1812;363;142;barato
1813;363;144;barato
1814;363;161;barato
1815;363;141;barato
1816;364;299;barato
1817;364;141;barato
1818;364;183;barato
1819;364;359;barato
1820;364;395;barato
1821;365;319;barato
1822;365;365;barato
1823;365;349;barato
1824;365;102;barato
1825;365;142;barato
1826;366;282;medio
1827;366;251;medio
1828;366;316;medio
1829;366;70;medio
1830;366;77;medio
1831;367;391;medio
1832;367;295;medio
1833;367;89;medio
1834;367;278;medio
1835;367;97;medio
1836;368;353;medio
1837;368;398;medio
1838;368;3;medio
1839;368;335;medio
1840;368;65;medio
1841;369;356;caro
1842;369;118;caro
1843;369;269;caro
1844;369;378;caro
1845;369;214;caro
1846;370;37;caro
1847;370;64;caro
1848;370;6;caro
1849;370;225;caro
1850;370;165;caro
1851;371;212;barato
1852;371;286;barato
1853;371;144;barato
1854;371;96;barato
1855;371;244;barato
1856;372;246;medio
1857;372;138;medio
1858;372;101;medio
1859;372;375;medio
1860;372;330;medio
1861;373;85;barato
1862;373;222;barato
1863;373;313;barato
1864;373;359;barato
1865;373;38;barato
1866;374;339;medio
1867;374;52;medio
1868;374;128;medio
1869;374;101;medio
1870;374;120;medio
1871;375;165;caro
1872;375;104;caro
1873;375;2;caro
1874;375;64;caro
1875;375;269;caro
1876;376;371;barato
1877;376;129;barato
1878;376;159;barato
1879;376;161;barato
1880;376;222;barato
1881;377;14;caro
1882;377;64;caro
1883;377;260;caro
1884;377;370;caro
1885;377;362;caro
1886;378;305;barato
1887;378;25;barato
1888;378;112;barato
1889;378;315;barato
1890;378;233;barato
1891;379;267;barato
1892;379;223;barato
1893;379;294;barato
1894;379;68;barato
1895;379;142;barato
1896;380;218;barato
1897;380;100;barato
1898;380;283;barato
1899;380;355;barato
1900;380;364;barato
1901;381;71;medio
1902;381;216;medio
1903;381;280;medio
1904;381;316;medio
1905;381;57;medio
1906;382;170;barato
1907;382;395;barato
1908;382;242;barato
1909;382;227;barato
1910;382;221;barato
1911;383;43;barato
1912;383;152;barato
1913;383;144;barato
1914;383;252;barato
1915;383;319;barato
1916;384;234;medio
1917;384;3;medio
1918;384;279;medio
1919;384;400;medio
1920;384;196;medio
1921;385;179;barato
1922;385;44;barato
1923;385;157;barato
1924;385;23;barato
1925;385;297;barato
1926;386;211;caro
1927;386;385;caro
1928;386;338;caro
1929;386;384;caro
1930;386;289;caro
1931;387;264;caro
1932;387;225;caro
1933;387;380;caro
1934;387;123;caro
1935;387;231;caro
1936;388;97;medio
1937;388;131;medio
1938;388;60;medio
1939;388;336;medio
1940;388;78;medio
1941;389;183;barato
1942;389;288;barato
1943;389;310;barato
1944;389;233;barato
1945;389;243;barato
1946;390;383;caro
1947;390;362;caro
1948;390;80;caro
1949;390;338;caro
1950;390;2;caro
1951;391;382;medio
1952;391;97;medio
1953;391;331;medio
1954;391;205;medio
1955;391;337;medio
1956;392;255;medio
1957;392;239;medio
1958;392;322;medio
1959;392;92;medio
1960;392;330;medio
1961;393;136;barato
1962;393;242;barato
1963;393;357;barato
1964;393;160;barato
1965;393;355;barato
1966;394;399;medio
1967;394;42;medio
1968;394;300;medio
1969;394;156;medio
1970;394;57;medio
1971;395;376;barato
1972;395;4;barato
1973;395;244;barato
1974;395;222;barato
1975;395;388;barato
1976;396;248;caro
1977;396;314;caro
1978;396;332;caro
1979;396;211;caro
1980;396;231;caro
1981;397;270;barato
1982;397;69;barato
1983;397;36;barato
1984;397;126;barato
1985;397;376;barato
1986;398;205;medio
1987;398;81;medio
1988;398;396;medio
1989;398;400;medio
1990;398;343;medio
1991;399;219;medio
1992;399;97;medio
1993;399;94;medio
1994;399;331;medio
1995;399;132;medio
1996;400;77;medio
1997;400;337;medio
1998;400;131;medio
1999;400;21;medio
2000;400;190;medio
2001;401;228;medio
2002;401;21;medio
2003;401;255;medio
2004;401;325;medio
2005;401;3;medio
2006;402;326;caro
2007;402;363;caro
2008;402;5;caro
2009;402;378;caro
2010;402;248;caro
2011;403;30;caro
2012;403;385;caro
2013;403;209;caro
2014;403;384;caro
2015;403;386;caro
2016;404;239;medio
2017;404;156;medio
2018;404;94;medio
2019;404;137;medio
2020;404;396;medio
2021;405;252;barato
2022;405;36;barato
2023;405;212;barato
2024;405;259;barato
2025;405;87;barato
2026;406;147;barato
2027;406;129;barato
2028;406;102;barato
2029;406;294;barato
2030;406;160;barato
2031;407;268;medio
2032;407;216;medio
2033;407;316;medio
2034;407;228;medio
2035;407;292;medio
2036;408;25;barato
2037;408;257;barato
2038;408;317;barato
2039;408;213;barato
2040;408;159;barato
2041;409;310;barato
2042;409;110;barato
2043;409;198;barato
2044;409;133;barato
2045;409;59;barato
2046;410;314;caro
2047;410;5;caro
2048;410;73;caro
2049;410;342;caro
2050;410;211;caro
2051;411;39;caro
2052;411;378;caro
2053;411;265;caro
2054;411;119;caro
2055;411;149;caro
2056;412;261;medio
2057;412;47;medio
2058;412;172;medio
2059;412;340;medio
2060;412;337;medio
2061;413;2;caro
2062;413;301;caro
2063;413;264;caro
2064;413;303;caro
2065;413;211;caro
2066;414;250;barato
2067;414;68;barato
2068;414;161;barato
2069;414;11;barato
2070;414;241;barato
2071;415;66;barato
2072;415;250;barato
2073;415;150;barato
2074;415;368;barato
2075;415;146;barato
2076;416;5;caro
2077;416;73;caro
2078;416;327;caro
2079;416;61;caro
2080;416;104;caro
2081;417;54;caro
2082;417;149;caro
2083;417;104;caro
2084;417;209;caro
2085;417;39;caro
2086;418;65;medio
2087;418;60;medio
2088;418;336;medio
2089;418;168;medio
2090;418;57;medio
2091;419;235;barato
2092;419;315;barato
2093;419;198;barato
2094;419;296;barato
2095;419;96;barato
2096;420;209;caro
2097;420;385;caro
2098;420;260;caro
2099;420;338;caro
2100;420;214;caro
2101;421;314;caro
2102;421;121;caro
2103;421;380;caro
2104;421;64;caro
2105;421;269;caro
2106;422;391;medio
2107;422;205;medio
2108;422;71;medio
2109;422;168;medio
2110;422;325;medio
2111;423;158;barato
2112;423;359;barato
2113;423;222;barato
2114;423;147;barato
2115;423;267;barato
2116;424;332;caro
2117;424;311;caro
2118;424;80;caro
2119;424;248;caro
2120;424;14;caro
2121;425;383;caro
2122;425;342;caro
2123;425;385;caro
2124;425;5;caro
2125;425;149;caro
2126;426;152;barato
2127;426;299;barato
2128;426;376;barato
2129;426;146;barato
2130;426;154;barato
2131;427;365;barato
2132;427;178;barato
2133;427;83;barato
2134;427;290;barato
2135;427;155;barato
2136;428;8;caro
2137;428;260;caro
2138;428;351;caro
2139;428;130;caro
2140;428;383;caro
2141;429;67;barato
2142;429;186;barato
2143;429;254;barato
2144;429;347;barato
2145;429;102;barato
2146;430;104;caro
2147;430;326;caro
2148;430;8;caro
2149;430;214;caro
2150;430;338;caro
2151;431;175;barato
2152;431;358;barato
2153;431;198;barato
2154;431;235;barato
2155;431;167;barato
2156;432;94;medio
2157;432;278;medio
2158;432;193;medio
2159;432;382;medio
2160;432;1;medio
2161;433;360;medio
2162;433;226;medio
2163;433;194;medio
2164;433;208;medio
2165;433;70;medio
2166;434;237;caro
2167;434;332;caro
2168;434;12;caro
2169;434;6;caro
2170;434;30;caro
2171;435;299;barato
2172;435;286;barato
2173;435;69;barato
2174;435;170;barato
2175;435;85;barato
2176;436;39;caro
2177;436;6;caro
2178;436;45;caro
2179;436;314;caro
2180;436;2;caro
2181;437;382;medio
2182;437;89;medio
2183;437;120;medio
2184;437;307;medio
2185;437;35;medio
2186;438;172;medio
2187;438;94;medio
2188;438;89;medio
2189;438;345;medio
2190;438;281;medio
2191;439;225;caro
2192;439;113;caro
2193;439;165;caro
2194;439;123;caro
2195;439;370;caro
2196;440;356;caro
2197;440;378;caro
2198;440;113;caro
2199;440;385;caro
2200;440;80;caro
2201;441;102;barato
2202;441;152;barato
2203;441;222;barato
2204;441;252;barato
2205;441;202;barato
2206;442;147;barato
2207;442;320;barato
2208;442;365;barato
2209;442;222;barato
2210;442;38;barato
2211;443;345;medio
2212;443;71;medio
2213;443;399;medio
2214;443;251;medio
2215;443;331;medio
2216;444;307;medio
2217;444;70;medio
2218;444;379;medio
2219;444;172;medio
2220;444;116;medio
2221;445;322;medio
2222;445;251;medio
2223;445;340;medio
2224;445;292;medio
2225;445;3;medio
2226;446;320;barato
2227;446;227;barato
2228;446;302;barato
2229;446;38;barato
2230;446;114;barato
2231;447;120;medio
2232;447;331;medio
2233;447;101;medio
2234;447;295;medio
2235;447;379;medio
2236;448;205;medio
2237;448;333;medio
2238;448;89;medio
2239;448;180;medio
2240;448;251;medio
2241;449;63;barato
2242;449;395;barato
2243;449;242;barato
2244;449;110;barato
2245;449;20;barato
2246;450;361;medio
2247;450;276;medio
2248;450;389;medio
2249;450;101;medio
2250;450;316;medio
2251;451;119;caro
2252;451;118;caro
2253;451;370;caro
2254;451;130;caro
2255;451;311;caro
2256;452;214;caro
2257;452;378;caro
2258;452;370;caro
2259;452;311;caro
2260;452;248;caro
2261;453;377;caro
2262;453;209;caro
2263;453;231;caro
2264;453;338;caro
2265;453;351;caro
2266;454;247;medio
2267;454;101;medio
2268;454;300;medio
2269;454;331;medio
2270;454;71;medio
2271;455;188;barato
2272;455;114;barato
2273;455;20;barato
2274;455;317;barato
2275;455;112;barato
2276;456;264;caro
2277;456;8;caro
2278;456;367;caro
2279;456;289;caro
2280;456;362;caro
2281;457;165;caro
2282;457;104;caro
2283;457;113;caro
2284;457;377;caro
2285;457;385;caro
2286;458;81;medio
2287;458;124;medio
2288;458;343;medio
2289;458;375;medio
2290;458;281;medio
2291;459;45;caro
2292;459;356;caro
2293;459;149;caro
2294;459;5;caro
2295;459;338;caro
2296;460;249;barato
2297;460;348;barato
2298;460;233;barato
2299;460;36;barato
2300;460;83;barato
2301;461;376;barato
2302;461;160;barato
2303;461;290;barato
2304;461;179;barato
2305;461;242;barato
2306;462;128;medio
2307;462;360;medio
2308;462;81;medio
2309;462;174;medio
2310;462;238;medio
2311;463;11;barato
2312;463;364;barato
2313;463;359;barato
2314;463;283;barato
2315;463;69;barato
2316;464;276;medio
2317;464;124;medio
2318;464;337;medio
2319;464;382;medio
2320;464;42;medio
2321;465;399;medio
2322;465;185;medio
2323;465;89;medio
2324;465;335;medio
2325;465;116;medio
2326;466;261;medio
2327;466;65;medio
2328;466;228;medio
2329;466;238;medio
2330;466;3;medio
2331;467;125;barato
2332;467;212;barato
2333;467;203;barato
2334;467;294;barato
2335;467;233;barato
2336;468;123;caro
2337;468;303;caro
2338;468;390;caro
2339;468;61;caro
2340;468;231;caro
2341;469;131;medio
2342;469;35;medio
2343;469;343;medio
2344;469;336;medio
2345;469;52;medio
2346;470;2;caro
2347;470;54;caro
2348;470;165;caro
2349;470;342;caro
2350;470;45;caro
2351;471;55;medio
2352;471;334;medio
2353;471;180;medio
2354;471;336;medio
2355;471;345;medio
2356;472;102;barato
2357;472;36;barato
2358;472;217;barato
2359;472;40;barato
2360;472;9;barato
2361;473;268;medio
2362;473;344;medio
2363;473;331;medio
2364;473;333;medio
2365;473;251;medio
2366;474;335;medio
2367;474;316;medio
2368;474;35;medio
2369;474;120;medio
2370;474;239;medio
2371;475;332;caro
2372;475;351;caro
2373;475;362;caro
2374;475;45;caro
2375;475;113;caro
2376;476;297;barato
2377;476;74;barato
2378;476;350;barato
2379;476;166;barato
2380;476;62;barato
2381;477;279;medio
2382;477;174;medio
2383;477;35;medio
2384;477;282;medio
2385;477;330;medio
2386;478;144;barato
2387;478;160;barato
2388;478;388;barato
2389;478;222;barato
2390;478;32;barato
2391;479;12;caro
2392;479;342;caro
2393;479;332;caro
2394;479;14;caro
2395;479;45;caro
2396;480;339;medio
2397;480;1;medio
2398;480;101;medio
2399;480;116;medio
2400;480;382;medio
2401;481;363;caro
2402;481;390;caro
2403;481;30;caro
2404;481;378;caro
2405;481;269;caro
2406;482;308;medio
2407;482;345;medio
2408;482;89;medio
2409;482;340;medio
2410;482;48;medio
2411;483;95;medio
2412;483;77;medio
2413;483;325;medio
2414;483;340;medio
2415;483;3;medio
2416;484;208;medio
2417;484;293;medio
2418;484;381;medio
2419;484;278;medio
2420;484;389;medio
2421;485;340;medio
2422;485;344;medio
2423;485;247;medio
2424;485;205;medio
2425;485;251;medio
2426;486;80;caro
2427;486;332;caro
2428;486;386;caro
2429;486;17;caro
2430;486;383;caro
2431;487;242;barato
2432;487;203;barato
2433;487;243;barato
2434;487;175;barato
2435;487;62;barato
2436;488;264;caro
2437;488;363;caro
2438;488;163;caro
2439;488;346;caro
2440;488;265;caro
2441;489;322;medio
2442;489;292;medio
2443;489;335;medio
2444;489;97;medio
2445;489;324;medio
2446;490;335;medio
2447;490;70;medio
2448;490;132;medio
2449;490;177;medio
2450;490;196;medio
2451;491;271;caro
2452;491;118;caro
2453;491;332;caro
2454;491;45;caro
2455;491;264;caro
2456;492;218;barato
2457;492;36;barato
2458;492;66;barato
2459;492;186;barato
2460;492;242;barato
2461;493;164;barato
2462;493;354;barato
2463;493;192;barato
2464;493;84;barato
2465;493;126;barato
2466;494;385;caro
2467;494;30;caro
2468;494;118;caro
2469;494;39;caro
2470;494;64;caro
2471;495;25;barato
2472;495;249;barato
2473;495;38;barato
2474;495;146;barato
2475;495;159;barato
2476;496;64;caro
2477;496;346;caro
2478;496;14;caro
2479;496;367;caro
2480;496;123;caro
2481;497;132;medio
2482;497;276;medio
2483;497;42;medio
2484;497;216;medio
2485;497;128;medio
2486;498;219;medio
2487;498;307;medio
2488;498;190;medio
2489;498;71;medio
2490;498;344;medio
2491;499;57;medio
2492;499;261;medio
