cafeteria_id;country;name;latitude;longitude
583;Peru;Café Aicasa;-120715147;-769930780
584;Peru;Jiré;-164242920;-715215997
585;Peru;La Rabona;-135165911;-719763497
586;Peru;Shop & Cafe;-150426098;-703691094
587;Peru;La Esquina del Sabor;-86074443;-771473376
588;Peru;The Churro - Vegan Panaderia;-135143293;-719762167
589;Peru;Kafé Balkon Azul;-135166309;-719798247
590;Peru;Lora café;-140638481;-757285978
591;Peru;Quino;-135180705;-719811902
592;Peru;Cabrera;-99295182;-762416452
593;Peru;Kafe Balcon Azul;-135166214;-719799926
594;Peru;Cafe Heladeria Mallku;-135202527;-719797575
595;Peru;Cafe Ayllu;-135189587;-719784791
596;Peru;6:30 cafe;-57071723;-788058435
597;Peru;La Francesa;-135199888;-719797977
598;Peru;El Cafecito - Cafeteria y Pastelería;-95293420;-775311223
599;Peru;Cumbre Coffee;-163992079;-715335026
600;Peru;Señor Fruta;-120320792;-770949250
601;Peru;Tunki Koffe;-150426480;-703690493
602;Peru;El Tomillo;-134216750;-718492014
603;Peru;Lucas Caffè;-119384091;-766988427
604;Peru;Maira;-140999138;-756899338
605;Peru;Wallki Café Organico;-135148644;-719796105
606;Peru;Starbucks;-164175722;-715138568
607;Peru;Delizia Café;-121203632;-770352776
608;Peru;Terra Mia Café;-64266830;-779270936
609;Peru;Monte Blanco;-95273906;-775287255
610;Peru;Lina;-95272680;-775286450
611;Peru;Landauro;-95294517;-775284001
612;Peru;Cafetería APU;-57093252;-788074983
613;Peru;La Esquina café;-135166997;-719745557
614;Peru;Wayu;-99365192;-762461948
615;Peru;La Culture;-120995810;-770023115
616;Peru;Hamka Café;-120233079;-771070650
617;Peru;Starbucks;-163892123;-715495979
618;Peru;Gelati Cafetería;-140749805;-757396603
619;Peru;Endulzate;-137096954;-762075133
620;Peru;La Bonbonniere;-120855972;-769770475
621;Peru;Juan Valdez Café;-120856517;-769760015
622;Peru;Misky Wasi;-163936621;-715329879
623;Peru;Canelie;-120069334;-770590248
624;Peru;Black Sheep Cafe;-41068060;-810535075
625;Peru;Cafetería y jugos;-91905644;-777122021
626;Peru;Pasonki;-105759964;-753992213
627;Peru;Mamá Frida;-105747328;-754051724
628;Peru;Kelebek Cafe Turco;-133233954;-719579470
629;Peru;Papamos' Milk Bar / Green Eggs & Ham, Máncora, Peru;-41065559;-810582203
630;Peru;Canttú;-95297142;-775276331
631;Peru;Craft;-95313912;-775268083
632;Peru;D' Jhonny's;-90759899;-785922991
633;Peru;El Bosque Secreto Café;-121243015;-770271797
634;Peru;Cafee Castillo;-119211256;-753150402
635;Peru;Coffee House;-119215583;-753147898
636;Peru;Alaban;-99312261;-762412460
637;Peru;Fruits & food;-180122921;-702479526
638;Peru;Neira Café Lab;-121169915;-770398695
639;Peru;Café Paracas;-138317041;-762478130
640;Peru;Pacha Mixology Coffee Bar;-158386663;-700280898
641;Peru;Cevichería la Caleta;-131557073;-742310627
642;Peru;Eco Brunch;-163941469;-715370247
643;Peru;Starbucks;-163905738;-715467807
644;Peru;Le Cafe by Swissôtel;-120973620;-770379722
645;Peru;Los Vitriales;-120979220;-770484949
646;Peru;Sumag;-57083171;-788076444
647;Peru;La Cocina de Ximena;-120943782;-770341954
648;Peru;Panadería y café;-92986008;-760027114
649;Peru;Perú Cacao;-120459265;-770293516
650;Peru;Los Calderon;-120911182;-770690365
651;Peru;Coffee La Librería;-135161966;-719735692
652;Peru;Altura Café & Tostadores;-135153788;-719759726
653;Peru;Café.com;-134215768;-718508402
654;Peru;Cioccolato;-170284078;-720158559
655;Peru;La Cafetería;-170294926;-720151117
656;Peru;Café Macchiato;-135177340;-719802287
657;Peru;Café Tallado;-135155872;-719718595
658;Peru;Vlue Café & Lounge;-135193165;-719736888
659;Peru;Passion for Fruit;-121214425;-770336197
660;Peru;D’Shulita;-99367037;-762453124
661;Peru;Starbucks;-121237083;-770360671
662;Peru;Café 414;-67716557;-798413034
663;Peru;El Ancla;-44567402;-812857129
664;Peru;Kaldi's Coffee & Tea;-121242607;-770340231
665;Peru;Cafe Refill;-121237618;-770337797
666;Peru;Havanna;-121189063;-770320025
667;Peru;Starbucks;-121321510;-770300855
668;Peru;Selva Sur;-150424457;-703682839
669;Peru;Blanco & Negro;-131561897;-725227697
670;Peru;Cafetín;-120626015;-770368572
671;Peru;Chef's Café;-120864916;-769773242
672;Peru;Altomayo;-120851507;-769760132
673;Peru;Espresso;-120865127;-769765473
674;Peru;Rupha;-158400670;-700263505
675;Peru;La Lucha Sanguchería Criolla;-121277355;-770294281
676;Peru;Somos Café;-78158653;-780467908
677;Peru;Cafe Soleil;-140482652;-757511536
678;Peru;Snack La Casita;-180132201;-702520131
679;Peru;Café España;-67732170;-798371736
680;Peru;Café de Paris;-180117352;-702493283
681;Peru;Piñero's;-121227193;-770278187
682;Peru;Qura;-135160575;-719737885
683;Peru;Frutimax;-128635637;-726934201
684;Peru;Sunqu Canchaqueño;-51948687;-806268909
685;Peru;Café y Tortas;-51948654;-806250079
686;Peru;Dufrappe;-135587640;-719047192
687;Peru;Jugueria Anita;-158429393;-700179539
688;Peru;La Caffetteria - Di Lonato;-121161150;-770415463
689;Peru;Puku Puku;-163973565;-715368785
690;Peru;Pastelería Vaccari;-120888445;-770796774
691;Peru;Fresson;-120844175;-769205240
692;Peru;Pampa Yanamayo;-139897913;-692940895
693;Peru;acai;-135157634;-719756192
694;Peru;Naturandes;-95283296;-775270163
695;Peru;Waykiss - restaurant cafe;-135147852;-719764121
696;Peru;Clemente café;-121211309;-770368245
697;Peru;Café Canela;-132335907;-726319568
698;Peru;Hotel Acolpacha Tambo Boutique;-163960667;-715425131
699;Peru;Amour et Café;-110570260;-753274939
700;Peru;Flor de Milan;-46397000;-797155164
701;Peru;La Mona;-37453872;-732467070
702;Peru;Amazonas 632 Pastelería;-62304165;-778718114
703;Peru;Origen Marín;-107356656;-752676959
704;Peru;Star Café;-107353844;-752672594
705;Peru;Killery;-95304532;-775252336
706;Peru;La Triple B;-92810408;-776461401
707;Peru;Berea;-163986887;-715272079
708;Peru;Don Pardo Café;-120369228;-770621183
709;Peru;Dulce de leche;-158409219;-700279769
710;Peru;Dufrapé;-135370892;-719032046
711;Peru;Helados Holanda;-71600558;-785141175
712;Peru;D’Marce;-136564504;-733895549
713;Peru;Inka Aroma Cafe;-136560688;-733894903
714;Peru;Salazar panadería pastelería cafe;-95279081;-775298271
715;Peru;Kiler;-163483637;-715793411
716;Peru;"Cafetería ""Fiorella""";-164270495;-715006165
717;Peru;Wayqui Café;-71553333;-785158770
718;Peru;Tegú;-131648275;-742245385
719;Peru;Monkey Coffee;-135138469;-719756342
720;Peru;Ganimedes;-51980374;-806278617
721;Peru;Capuchino;-135173811;-719791660
722;Peru;Coffee Shop Urqu;-120450404;-770283846
723;Peru;Le Petit Café;-163867856;-715431378
724;Peru;Le petit café;-163867970;-715431422
725;Peru;Desayuno combinacion brava;-122544228;-769194424
726;Peru;Irish;-95179125;-775300634
727;Peru;Banawa Juice Bar;-163965861;-715367566
728;Peru;Ristretto coffee house;-163936192;-715332230
729;Peru;Planta procesadora de cafe San Cristobal;-127813811;-737074587
730;Peru;Cafeteria Pirula;-91380528;-757882252
731;Peru;Jack Rabbit;-120805017;-770510146
732;Peru;Black Panther Coffee;-135179459;-719768924
733;Peru;Manu;-60332574;-769723589
734;Peru;Deli Cafe;-71582376;-785188171
735;Peru;Chocolate y Cocoa;-121470338;-770214964
736;Peru;Frutas de la Costa;-37551398;-732503846
737;Peru;Moche - Cafés Especiales;-81149438;-790306033
738;Peru;Pausa Café;-120737245;-770483329
739;Peru;Pancho Fierro;-140721836;-757277527
740;Peru;Juguería Sergios;-140634841;-757285395
741;Peru;Esencia Café;-51465925;-790086415
742;Peru;Café Museo Ayacuchano;-131660575;-742252474
743;Peru;Jugeria y cafe;-142735912;-712295550
744;Peru;DevHouse;-140784552;-757246670
745;Peru;Harvest;-140705916;-757380766
746;Peru;Silvestre;-131535996;-725230602
747;Peru;Milenaria Cafe;-121214312;-770276358
748;Peru;TAO Dulce Salado;-131545037;-725262902
749;Peru;Pacawi;-135183233;-719764954
750;Peru;Novoandino;-163963025;-715340404
751;Peru;Les Gourmands;-121220099;-770329310
752;Peru;Puku Puku;-121220197;-770329349
753;Peru;Museo Café Ayacuchano;-131607603;-742265286
754;Peru;Ecolácteos quesos y café;-131557498;-742252749
755;Peru;Misky Tanta;-140641302;-757295708
756;Peru;Heladeria & Pastelería;-67051857;-799042662
757;Peru;Carlos;-121145368;-769969790
758;Peru;Estación Café de Luz;-121304172;-770082881
759;Peru;Starbucks;-121012931;-770369789
760;Peru;Café Don Sheva;-60448534;-769705485
761;Peru;La Boulangerie;-121126825;-770320674
762;Peru;Laritza;-121131320;-769918760
763;Peru;Starbucks;-121131084;-769914898
764;Peru;Don José;-107557146;-777643591
765;Peru;Café Lúdico;-120662305;-769444372
766;Peru;Cafe Manu;-83828225;-745316893
767;Peru;Tintaya Café;-71493293;-785078243
768;Peru;Cerato Café;-120781626;-770498201
769;Peru;La Brasilera;-120783075;-770499592
770;Peru;Black Mouth;-62299414;-778674614
771;Peru;La Greta Empanadas;-147908187;-714100782
772;Peru;Aulita;-135162823;-719822106
773;Peru;Cafetería y Pastelería L&L;-135363743;-719069854
774;Peru;Jugueria Yhomara;-129938253;-747241512
775;Peru;Colibrí;-133232987;-720817083
776;Peru;TeaCo Gourmet Cusco;-133171959;-720884487
777;Peru;Da Colektor;-133072643;-721188252
778;Peru;Sumak Mijuna;-163984847;-715327717
779;Peru;Cafetería Antamina;-95805510;-770262452
780;Peru;Saramama;-132588631;-722653271
781;Peru;Saborandes;-132584357;-722631822
782;Peru;Sanbleña;-135125333;-719761199
783;Peru;La Catedral;-135160546;-719783178
784;Peru;Monkey Coffee;-133064070;-721174248
785;Peru;La Ventanita;-133038718;-721164022
786;Peru;Cafeteria Wiñay;-140690113;-704281545
787;Peru;La Cabaña;-129380456;-726695134
788;Peru;La Casa del Té;-130008262;-725278123
789;Peru;Café Oro;-128616887;-726939116
790;Peru;Max Café;-120408445;-770959100
791;Peru;Starbucks;-120771356;-770831014
792;Peru;Starbucks;-120219163;-771098734
793;Peru;Juan Valdez Café;-119939644;-770609548
794;Peru;Starbucks;-119939696;-770624207
795;Peru;Café Parway;-135287706;-719486619
796;Peru;Cicciolina;-135163979;-719755428
797;Peru;Mango;-140734517;-757274793
798;Peru;Lucio Café;-121320917;-770302575
799;Peru;A Fuego Lento;-133077327;-721133797
800;Peru;Juan Valdez Café;-120569920;-770373872
801;Peru;Basílica;-135225054;-719724323
802;Peru;Casa del Café;-133071776;-721160379
803;Peru;Starbucks;-120554844;-771024996
804;Peru;Juan Valdez Café;-120560769;-771024555
805;Peru;Café Vraino;-131582428;-742173853
806;Peru;El Rincón de Don Miguelo;-120858558;-770527174
807;Peru;Starbucks;-121106903;-770019161
808;Peru;Café Fusiones;-62313975;-778726028
809;Peru;Lé Festin Coffee;-135300033;-719601050
810;Peru;4 Gatos Café Lúdico;-135214907;-719644081
811;Peru;Tutto Delizie;-121018521;-769494945
812;Peru;Rockwell Cafe;-121020414;-769502458
813;Peru;Max Coffee;-132583503;-722638789
814;Peru;Ritual;-133214853;-719548878
815;Peru;Alto;-133121551;-720139754
816;Peru;Del Campo;-133248262;-719700057
817;Peru;Panadería Central - Cafe & Bakery;-121141175;-770324771
818;Peru;La Oveya Verde;-121230253;-770280771
819;Peru;Basilica;-135221827;-719636546
820;Peru;Mystic Sisary Cafe Restobar;-131425246;-742277607
821;Peru;Satiba;-163852749;-715419886
822;Peru;Agusto's Coffee;-135270087;-719485990
823;Peru;Güidos;-99297452;-762403977
824;Peru;Ortiz;-99302751;-762395621
825;Peru;Grenadillas;-132727068;-726430325
826;Peru;Cafe Andino;-95276558;-775282452
827;Peru;Qura;-135182669;-719767691
828;Peru;Munanqui;-163996936;-715325066
829;Peru;Carbón Azul;-90481402;-778095812
830;Peru;Capriccio;-163966461;-715542882
831;Peru;Yupi Café;-133042337;-721159998
832;Peru;Chef El Luchit;-135197600;-719779293
833;Peru;Kokuño;-37417847;-732423292
834;Peru;Marisa Café;-134216030;-718491940
835;Peru;Café París;-134214994;-718486568
836;Peru;Ulrike's;-134228340;-718518264
837;Peru;Tafru;-134210360;-718510767
838;Peru;El Café Feliz;-134216666;-718504934
839;Peru;La Crep;-74007474;-795688017
840;Peru;Pastelería Don José;-133091121;-721142821
841;Peru;La Puntita;-121222474;-770317971
842;Peru;Trés A;-121222983;-770317442
843;Peru;Barra Botánica;-121221714;-770330398
844;Peru;We Coffee;-121215350;-770318018
845;Peru;Milimétrica Coffee Co;-121216662;-770276756
846;Peru;Dulce Ciudad;-121215410;-770270691
847;Peru;Beso Frances;-121219563;-770311585
848;Peru;Suqllarina;-135268497;-719380230
849;Peru;Sumac Misky Mijuna;-131563623;-725229236
850;Peru;Starbucks;-120843504;-769727416
851;Peru;Paraíso Café;-133066979;-721149211
852;Peru;Boticaria Hanpikuy;-133173348;-720898669
853;Peru;Milenaria Cafe;-121228964;-770278936
854;Peru;Cocla;-135194744;-719804332
855;Peru;Miski Nusta;-135183388;-719750273
856;Peru;Su Laurent;-133045608;-721143237
857;Peru;Su Lauren;-133045790;-721143122
858;Peru;Obdulia Emolientera;-121462244;-770218575
859;Peru;La Case;-133067987;-721164198
860;Peru;Tree Cafe;-132582331;-722642946
861;Peru;Mi Kcao;-163999589;-715380005
862;Peru;Café Buenísimo;-180148041;-702497147
863;Peru;Liberta Café;-121231510;-770272235
864;Peru;4gatos;-135255755;-719491395
865;Peru;Capriccio;-180094951;-702454714
866;Peru;Tunkimayo Café;-180065322;-702445259
867;Peru;Starbucks;-120957360;-769893062
868;Peru;La Nuez;-120979001;-769947533
869;Peru;Xapiri Ground;-135151854;-719741118
870;Peru;Ccanto;-136290384;-741440614
871;Peru;Coffee Mocka;-51458890;-790051481
872;Peru;Aldaba Café;-120922189;-770458977
873;Peru;Juan Valdez Café;-121243978;-770293304
874;Peru;Three Monkeys;-135178453;-719748108
875;Peru;Cafeteria Delicatessen Viena;-120562185;-770975079
876;Peru;Helado de Lima;-121460293;-770223131
877;Peru;La Finca Cafe;-121316725;-770223910
878;Peru;Gourmet Experience;-121042297;-770323472
879;Peru;Container;-121176968;-770140664
880;Peru;Tanta Llaqta;-133039220;-721169214
881;Peru;Cafetería Oro Verde;-64216462;-765160107
882;Peru;Laggart;-135176236;-719844229
883;Peru;Local;-135155564;-719755491
884;Peru;Ciao Cafe;-133277958;-720467630
885;Peru;La Bizcotela;-180070317;-702332340
886;Peru;Kaffee Ramzés;-128601078;-726966074
887;Peru;Cercanía;-135176171;-719770357
888;Peru;Bambú;-105371821;-754452565
889;Peru;Salon de Te Santo Domingo;-81128148;-790287248
890;Peru;El Cardenal Café;-81127474;-790287418
891;Peru;Artidoro Rodríguez;-121234639;-770280785
892;Peru;Frutos del Mayo;-60320516;-769725605
893;Peru;Mahanaim;-60324157;-769714804
894;Peru;La Choza Cletera;-133645410;-719212020
895;Peru;Wiñay;-133643165;-719187737
896;Peru;Maleza;-133098625;-721111001
897;Peru;La Base Lamay;-133648109;-719199681
898;Peru;Café Kiam;-111065263;-776089868
899;Peru;Pisonay Coffee Roasters;-133212660;-719581448
900;Peru;In Giro Bike Café;-133003337;-721244583
901;Peru;Panaca;-119888694;-770574770
902;Peru;Snowmass;-121024581;-770315371
903;Peru;La Micaela;-119283125;-770564177
904;Peru;El Establo Café;-133020648;-721264079
905;Peru;Maridá Coffee & Wine;-121445196;-770231938
906;Peru;Shana Baker;-133097528;-721114615
907;Peru;Venecia;-180101262;-702458959
908;Peru;Shugaa Salón de té;-180101945;-702460058
909;Peru;Sualé;-180096868;-702453941
910;Peru;Maria's Café;-37478860;-732437334
911;Peru;Panaderia y Pasteleria Anthony;-106673481;-767721717
912;Peru;Jack’s Cafe & Bar;-135162323;-719752754
913;Peru;Latente;-132578200;-722635386
914;Peru;Dulces Momentos Coffee House;-148271882;-749342842
915;Peru;Starbucks;-120164327;-769988753
916;Peru;Adriano Café & Bar;-148269971;-749377646
917;Peru;Panaderia y Pasteleria Tutti Frutti;-64853299;-763667493
918;Peru;Coati's;-158393399;-700272269
919;Peru;Chocodosis;-67730781;-798391167
920;Peru;Mario's;-41071041;-810565613
921;Peru;Dr. Beer & Miss Potato;-135146030;-719743185
922;Peru;Brualé;-81209743;-790380558
923;Peru;Hukilau;-163983567;-715360850
924;Peru;Decatta;-81289286;-790379418
925;Peru;Bunnu Café;-135152518;-719699420
926;Peru;Barrio Cafe;-135135312;-719753677
927;Peru;Pantastico Bakery;-135151237;-719737946
928;Peru;Povea;-135317772;-719608356
929;Peru;Indie Café & Concept Store;-135157350;-719765661
930;Peru;Arabica Coffee Cafetería;-92974750;-759993286
931;Peru;La Causita de Marquez;-135185178;-719799901
932;Peru;La Rabona;-135164526;-719760780
933;Peru;Inspiras Café;-131612863;-742244994
934;Peru;La Bodega Verde;-121394653;-770238391
935;Peru;Damasco Café;-81120240;-790279533
936;Peru;Café Puka Zorrita;-135138738;-719768256
937;Peru;Ayni Puzzles Coffee & Souvenirs;-121234534;-770282782
938;Peru;MamaQuilla Tostaduría y Cafetería de Especialidad;-122479535;-768723055
939;Peru;Internet Melitas;-179832496;-702350345
940;Peru;"Internet ""Rampage""";-179826781;-702327340
941;Peru;Apuesta Total;-180042924;-702257189
942;Peru;Aroma y Café;-135243143;-719471170
943;Peru;cafeteria de especialidad DeWasi;-135254657;-719482497
944;Peru;Mundo del Café;-154868031;-701662289
945;Peru;La Biodega;-41072282;-810583488
946;Peru;Organika Cafe and Bakery;-135167490;-719807305
947;Peru;Café 7;-135239054;-719726432
948;Peru;Puerto Specialty Coffee;-138334747;-762477060
949;Peru;Picarones Peruanisima;-135191883;-719791069
950;Peru;Amauta Coffee;-121225790;-770277006
951;Peru;Puku Puku;-121396873;-770225738
952;Peru;Howm;-121238855;-770277792
953;Peru;Café Piola;-121238531;-770279788
954;Peru;Los Silencios Café & Vinilos;-121204476;-770328108
955;Peru;Tostadores Café;-121200173;-770328846
956;Peru;Tuquhba;-121041273;-770321722
957;Peru;Havanna;-121124266;-770292186
958;Peru;Pausa Café;-121202857;-770335767
959;Peru;Pausa Café;-121202856;-770335766
960;Peru;Caffe Gianfranco;-121115560;-770331993
961;Peru;El Damero;-120487645;-770317356
962;Peru;BCP Café;-121069215;-770399934
963;Peru;Coffee Time;-132579803;-722651361
964;Peru;Cofi Jaus;-121130110;-770381520
965;Peru;Beso Frances;-121306581;-770297384
966;Peru;Café Comadre;-120765703;-770725156
967;Peru;Be Our Guest;-114974459;-772064005
968;Peru;Manu cafe;-83798121;-745307856
969;Peru;Rue;-121482180;-770231759
970;Peru;Starbucks;-163447767;-715681036
971;Peru;Raiz Coffee;-121233684;-770314182
972;Peru;Pache Cafe;-121367352;-770224663
973;Peru;Voghera Gelatería;-135136038;-719780155
974;Peru;Cafeteria D'Ludian;-81710108;-790093685
975;Peru;Moon Coffee;-81710546;-790091459
976;Peru;Sigh and Coffee;-81308547;-790404919
977;Peru;Casa Cacao;-128737939;-726921685
978;Peru;Shermman Coffee;-121204073;-770026890
979;Peru;El Pan de Bertini;-121276986;-770278317
980;Peru;Mi Mary;-68361967;-799360106
981;Peru;The Combi;-133087941;-721145375
982;Peru;Latte Bakery;-121172069;-770380171
983;Peru;El Argentino;-121170062;-770396452
984;Peru;TIENDA;-179841542;-702413351
985;Peru;Buenísimo;-180091379;-702464630
986;Peru;Palito Verde;-61635091;-800590644
987;Peru;Starbucks;-119901517;-770629220
988;Peru;Mau Tea;-119906066;-770629084
989;Peru;Mau Tea;-119915866;-770629069
990;Peru;D'Gomez;-119890431;-770587165
991;Peru;Cabina Like NET;-122926235;-768524165
992;Peru;Kapulí Café;-95313646;-775297462
993;Peru;Cafetín-Kfi jain xeati;-83478824;-745901168
994;Peru;La Teoría de los 6 Cafés;-121124889;-770475384
995;Peru;La Teoría de los 6 Cafés;-120971986;-770285612
996;Peru;Miskyfrooz;-131607133;-742266737
997;Peru;Sweet Memories;-163986362;-715391270
998;Peru;El Café de Bolívar;-90483522;-778096093
999;Peru;Andia;-90463497;-778038683
1000;Peru;Warmicha Caraz;-90497312;-778036883
1001;Peru;2256 M.S.N.M.;-90482351;-778107572
1002;Peru;Inti Cafe;-133049499;-721166948
1003;Peru;La Casa del Café;-90471688;-778138973
1004;Peru;Cafetazo;-90468887;-778133688
1005;Peru;La Martina;-135250550;-719479982
1006;Peru;Cafetería de Especialidad Muruwa Café;-95326241;-775292007
1007;Peru;La Boulangerie de París;-135159328;-719801399
1008;Peru;Emoliente Medicinal;-90470323;-778096420
1009;Peru;panadería y postres;-120141658;-770575745
1010;Peru;Usgar;-135215556;-719849844
1011;Peru;Momentos;-135194062;-719805734
